Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Taxonomic Notes,Endemic to Europe,Endemic to EU27,European regional Red List Category,European regional Red List Criteria,EU27 regional Red List Category,EU27 regional Red List Criteria,Rationale of the Red List Category,Population Trend,Range,Population,Habitat,Threats,Conservation Actions,Red List Assessors
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Psoa,dubia,,,,,LC,,LC,,"European regional assessment: listed as Least Concern in view of the assumption that it is fairly common, has a wide array of host-plants and there are no major threats. EU 27 regional assessment: listed as Least Concern in view of the assumption that it is fairly common, has a wide array of host-plants and there are no major threats.",Stable,"This is a species of Mediterranean Europe, occurring across south-western and southern central Europe, including Cyprus and the southern Ukraine, mostly in Crimea. It is also found in Turkey and in northern Africa. In France it occurs in the Rhône valley, in the Mediterranean sea border and in Corsica (Sainte-Clare Deville 1935-38).","This species is probably widespread in Italy and France. However, there is little information available on the abundance of this species. In Ukraine it is considered as a common species.",This is an obligate saproxylic species. Probably polyphagous in broad-leaved woody plants. In Ukraine larvae develop in vine Vitis woods.,There are no major threats to this species.,"No specific conservation measures are in place, or are needed at present.","Mason, F., Campanaro, A., Horák, J., Istrate, P., Munteanu, N., Büche, B., Tezcan, S., Méndez, M., Dodelin, B., Alexander, K. & Schlaghamersky, J."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Enneadesmus,trispinosus,,,,,LC,,LC,,European regional assessment: listed as Least Concern. This species has a potential small Area of Occupancy and the population seem to be rather fragmented. However it is a polyphagus species not dependent on wood of large diameter (rather the opposite) and its habitat is common. Also the species does not seem to be threatened although the population in the Canary Islands could be threatened by invasive species which are affecting palm tress. EU 27 regional assessment:  listed as Least Concern. This species has a potential small Area of Occupancy and the population seem to be rather fragmented. However it is a polyphagus species not dependent on wood of large diameter (rather the opposite) and its habitat is common. Also the species does not seem to be threatened although the population in the Canary Islands could be threatened by invasive species which are affecting palm tress.,Unknown,"This species is widespread in the Mediterranean region and it is found in northern Africa (Morocco, Tunisia, Egypt), Minor Asia, Iran and Iraq.In Europe it is found in the Iberian Peninsula, the Canary Islands, mainland France and Corsica, Sardinia, Sicily, Ukraine and Croatia. Specific details for some range states are included below:France: it is found in the southern Mediterranean border of mainland France and Corsica (Sainte-Claire Deville 1935).Italy: there are available only generic regional records (Sardinia and Sicily) and one precise Sicilian locality (Lundberg et al. 1987)Portugal: this species was only recorded in 1984 from two localities in the southernmost area.Spain: it is present in eight localities in mainland Spain and in the Canary Islands it is present in La Palma, La Gomera and Tenerife (Lesne 1904, Machado and Oromi 2000).Ukraine: it is present only in Crimea.","There is little information available on the abundance of this species. This species is considered to be rare in Europe, and is likely to be introduced from time to time because of the rather wide larval food plant range. The population trend of this species is unknown.In Ukraine this is a rare species.","This is an obligate saproxylic species. It can live on a broad variety of dry wood (Citrus, Acacia, Tamarix, probably several others) (López-Colón and Baena 1998). Larval development in the midribs of leaves and fruitstalks of date palms (Phoenix) has repeatedly been observed (Egypt, Iraq, and also in the Canary Islands) (El-Sherif et al. 1998).","There appear to be no major threats to this species. The habitat of this species is quite common, although the population is rather fragmented. This is best considered a natural phenomenon, because in southern Europe, the species is on the northern fringe of its range.The population from the Canary Islands could be threatened by invasive species which are affecting palm tress.",There are no direct conservation measures in place for this species. It is not known if the species is present within any protected areas. Further studies are needed into the abundance and general ecology of this species.,"Nieto, A., Dodelin, B., Campanaro, A. & Méndez, M."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Xyloperthella,picea,,,,,LC,,LC,,European regional assessment: listed as Least Concern as it is a widespread species with fairly generalist habitat requirements and no known major threats. EU 27 regional assessment: listed as Least Concern as it is a widespread species with fairly generalist habitat requirements and no known major threats.,Unknown,"This species is found across southern Europe including some Mediterranean islands. It may have been introduced into Ukraine and Germany. In Portugal it was only recorded in 1981 from three localities in the southern half. This species has its origin in tropical Africa, and today is pan-tropical and naturalized in Brazil and the southern Palearctic region (southern Europe, northern Africa, Asia Minor).","This is a relatively widespread species. In Spain alone, 31 localities are recorded. However, few specimens have been collected from each locality (Bahillo et al. 2007). Population size and trend has not been quantified.","This is an obligate saproxylic species. It develops in the deadwood of a wide variety of woody plants (including some introduced species such as bamboos, but not in conifers) (Bahillo et al. 2007, Geis 2002). Adults are crepuscular.",There are no known major threats to this species.,No specific measures are in place or needed. Occurs in at least two National Parks in Spain.,"Bahillo, P., Nardi, G. & Mico, E."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Xylomedes,cornifrons,,,,,VU,B2ab(iii),VU,B2ab(iii),"European regional assessment: listed as Vulnerable (B2ab(iii)) because its Area of Occupancy is less than 2,000  km², it is known from fewer than ten locations, and there is continuing decline in the extent and quality of its habitat.     EU 27 regional assessment: listed as Vulnerable (B2ab(iii)), because its Area of Occupancy is less than 2,000 km², it is known from fewer than ten locations, and there is continuing decline in the extent and quality of its habitat.",Unknown,"In the European Union, this species is only found in Cyprus. Its general distribution is western-Asian (Turkey, Middle East).",There is little information available on the abundance of this species.,"This is an obligate saproxylic species. It lives in very dry dead wood (twigs, branches) in coniferous forests. Found in woodsheds as well as in twigs on the ground.",No information available on specific threats but there is continuing decline in the extent and quality of its habitat.,"No information available. The species occurs in Troodos Mountains protected area. Further studies are needed into the distribution, abundance, natural history, and threats to this little-known species.","Nieto, A., Petrakis, P., Schmidl, J. & Pettersson, R."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Amphicerus,bimaculatus,,This species was formerly placed in a different genus as Schistocerus bimaculatus and this name is still in use in applied entomology literature.,,,LC,,LC,,"European regional assessment: listed as Least Concern due to its widespread distribution, stable populations and no major threats. EU 27 regional assessment: listed as Least Concern due to its widespread distribution, stable populations and no major threats.",Stable,"This species ranges from south-eastern and eastern Europe to the Mediterranean countries, including the Mediterranean islands.",There is little information available on the abundance of this species but it is known to be common in many Mediterranean countries. The population trend is stable. In Portugal this species has  only been recorded from three sites located far apart from each other. In Spain the species is known from 30 localities.,This is an obligate saproxylic species. It develops in dry fresh dead wood of a wide variety of tree species. A list of host genera is supplied by Aksit and Çakmak (2005). This species has been recorded as a potential pest in vineyards on the Crimean Peninsula.,There currently appear to be no major threats to this species.,None needed at present.,"Mason, F., Campanaro, A., Horák, J., Istrate, P., Munteanu, N., Büche, B., Tezcan, S., Méndez, M., Mico, E., Dodelin, B., Alexander, K., Schmidl, J., Petrakis, P. & Schlaghamersky, J."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Lichenophanes,numida,,,,,LC,,LC,,"European regional assessment: although it has a relatively small distribution, it is widespread and apparently not rare or threatened over much of its range. Inhabits artificial habitats (e.g. Eucalyptus plantations) as well as natural woodland. Assessed as Least Concern. EU 27 regional assessment: although it has a relatively small distribution, it is widespread and apparently not rare or threatened over much of its range. Inhabits artificial habitats (e.g. Eucalyptus plantations) as well as natural woodland. Assessed as Least Concern.",Unknown,"This species occurs in south-western Europe, where it is found on Sardinia (Italy), where there are only a small number of known sites, and also in Spain, where it is widespread but localized. Its area occupied in Spain is 2,600  km². It occurs at altitudes above 900 m. Outside Europe, it also occurs in northern Africa and is rather widespread there.","Widespread in Spain, where it does not appear to be rare. Population size has not been quantified, nor has population trend.","This is an obligate saproxylic species. It inhabits Mediterranean deciduous forests. Larvae develop in the deadwood of broad-leaved trees (e.g. cork oak Quercus suber, but also in some introduced tree species such as Eucalyptus). Recorded causing technical damage in cork production in Algier.","The main overall threat is likely to be degradation or loss of habitat quality, involving structural changes in the tree populations arising from changing land use – affecting age structures and tree density. Exploitation from forestry is often a key immediate issue, but equally damaging can be long-term changes towards canopy closure and loss of older trees as a result of non- or minimum-intervention management systems which all too often exclude grazing by large herbivores. Fragmentation and increasing isolation of beetle populations are also key factors. Mediterranean broad-leaved woodlands inhabited by this species are increasingly fragmented.",No specific conservation measures are in place for this species.,"Bahillo, P., Nardi, G. & Mico, E."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Lichenophanes,varius,,,,,NT,,NT,,"European regional assessment: listed as Near Threatened. The species is rare and has a fragmented distribution throughout its range approaching an Area of Occupancy of 2,000 km2. Its habitat requirements, old Fagaceae trees with dead wood, could be declining. The species could therefore meet Criterion B2 in the near future. There is little information about populations in Russia but it is suspected that the species is only found in the southern part and is supposed to be rare for climatic reasons. EU 27 regional assessment: listed as Near Threatened. The species is rare and has a fragmented distribution throughout its range approaching an Area of Occupancy of 2,000 km2. Its habitat requirements, old Fagaceae trees with dead wood, could be declining. The species could therefore meet Criterion B2 in the near future. There is little information about populations in Russia but it is suspected that the species is only found in the southern part and is supposed to be rare for climatic reasons.",Unknown,"This species is widespread across the European continent, although absent in northern Europe. In Ukraine it is only present in Crimea. In Hungary this species is widespread in the hilly and lower mountainous regions covered with oak forests (O. Merkl pers. comm. 2009). In Portugal there is a single record from the  19th century, without geographic precision. L. varius is largely well distributed in France but only in large beech forests at low altitudes (Sainte-Claire Deville 1935-38). It is also found in northern Africa, Minor Asia, all Caucasus and west Turkmenia.","It is a rare species over much of its European range. In France it has always been considered as a rare species (Iablokoff 1945), probably forming small patchy populations in suitable habitats (B. Dodelin pers. comm. 2009). In Italy it is very rare and in Germany it is rare in broad-leaved forests, in some only records from before 1950. In Spain, Portugal and the Czech Republic it is known from just one location each. In Ukraine it is, however, a usual species and in Hungary the population size and trend have not been quantified, although the species is also rather common on its localities (O. Merkl pers. comm. 2009).","This is an obligate saproxylic species. It is a thermophilous species and can be found in the deadwood of all Fagaceae trees, especially beech Fagus and oak Quercus. The best habitats are provided by standing dead trees with development of the fungus Nummularia bulliardia. Development in small branches (ca. five cm) is possible. The larval phase may be more than five years. The adult is active from the end of June to September (Iablokoff 1945). In Hungary it occurs in turkey oak-sessile oak woods and white oak woods (O. Merkl pers. comm. 2009). In Germany this species is found in old broad-leaved forests.",Intensive forest management is a threat but it is not known how much this affects the species. The species does need ancient standing trees at least partly with dead wood in order to survive. In France there are no direct threats actually known but it may be sensitive to the rarefaction of standing dead trees of beech (B. Dodelin pers. comm. 2009). In Germany it is threatened by habitat loss. Habitat loss is occurring in some parts of the range in Hungary as a result of removing dead oak wood; however this is not considered to be a major threat to the species at present (O. Merkl pers. comm. 2009). In Ukraine the species is not considered to be threatened.,"Found in protected areas in France (a large population protected in Fontainebleau Forest), Spain, Hungary (including strictly protected areas and Natura 2000 sites) and Italy. It is considered Endangered in Germany.","Mason, F., Campanaro, A., Horák, J., Istrate, P., Munteanu, N., Büche, B., Tezcan, S., Méndez, M., Dodelin, B., Alexander, K. & Schlaghamersky, J."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Phonapate,uncinata,,It is also known as Phonapate nitidipennis (Waterhouse 1881).,,,LC,,LC,,"European regional assessment: although this species has a relatively small distribution in Europe, it is a habitat generalist and is not thought to face any major threats. Assessed as Least Concern. EU 27 regional assessment: although this species has a relatively small distribution in Europe, it is a habitat generalist and is not thought to face any major threats. Assessed as Least Concern.",Unknown,"In Europe, this species is found in Spain and Cyprus. It has been recorded from the Balearic Islands (Spain), where it is possibly introduced. It is widespread in northern Africa and south-western Asia (Arab countries, Iran, Pakistan and Afghanistan). Its Area of Occupancy in Spain is 700  km² (Bahillo et al. 2007). There are seven known sites in Spain. Occurs from sea level to 1,100 m.","Typically few specimens are found. However, it is not known whether this is because the species is uncommon, or because collecting techniques are inadequate.","This is an obligate saproxylic species. Larvae are polyphagous, and occupy (and consume) the deadwood of a variety of woody plant species including date palm (Phoenix dactylifera), tamarisk (Tamarix gallica) and even bamboos. Adults are nocturnal (Bahillo et al. 2007).",This species has relatively generalist habitat preferences and is not thought to face any major threats at present.,No specific conservation measures are in place or needed.,"Nardi, G. & Mico, E."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Bostrichus,capucinus,,,,,LC,,LC,,"European regional assessment: listed as Least Concern in view of its wide distribution, presumed large overall population, it occurs in a number of protected areas, has a tolerance of a degree of habitat modification, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category. EU 27 regional assessment:   listed as Least Concern in view of its wide distribution, presumed large overall population, it occurs in a number of protected areas, has a tolerance of a degree of habitat modification, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.",Stable,"In Europe this species is widespread from Russia to Portugal and from northern Europe to the Mediterranean region.It is also found in northern Africa, Caucasus, Kazakhstan, Sibir, Minor and Central Asia. It occurs in almost in all Ukraine (except steppe zone). In Hungary this species is widespread in areas covered with oak forests. In Portugal it appears to be widespread but records are few. In France it appears to be widespread but records are few. This species is known from a few localities in Istanbul (Schimitschek 1953, Çanakçioglu 1993, Lodos 1998).","There is little information available on the abundance of this species, although reports suggest that it is plentiful in many countries. In Hungary the population size and trend have not been quantified, although the species is apparently common (O. Merkl pers. comm. 2009). In Ukraine it is a common species. Population size and trend have not been quantified for European Turkey. In Germany it occurs in all States, abundant in thermophilic broad-leaved forests. In Spain it is very common (134 localities). In Italy it is regarded as a pest.It is Extinct in Britain.","This is an obligate saproxylic species. This beetle inhabits dry trunks and stubs, and can be a pest species in firewood in storehouses. Mainly in wood of oak Quercusstyle sp., rarely in other wood or broad-leaved trees. The adult is active mostly in VI in Ukraine. The life cycle is one or two years. In Turkey larvae develop in Aesculus hippocastaneum, Castanea vesca, Morus alba, Quercus, and Viburnum tinus. It is also found in chairs and tables made of Aesculus hippocastanum. The adults are active in IV-VI. The life cycle is one year (Canakcioglu 1993, Lodos 1998). In Germany it has a preference for oak, also in exposed root wood of Rosaceae trees.In Hungary it occurs in all kinds of oak woods. In Portugal two of the three recent Portuguese records are not from oak woodlands but from degraded areas where old oaks are practically absent (J.M. Grosso-Silva and P. Soares-Vieira pers. obs. 2009). British sites are not well documented but at least one, Dunham Park, is an ancient deer park with a large number of old oak trees and rich in old growth beetles and flies; this the last known site for the species in Britain, having been found in the early 20th century.","Loss of old oak trees through forestry, tidiness, inadequate natural regeneration or planting are major threats to this species. Also habitat loss and fragmentation is occurring in some parts of the range as a result of deforestation; however this is not considered to be a major threat to the species at present, because the species is thriving in managed forests as well.",No conservation actions in place or needed. This species occurs in several protected areas (e.g. Hungary).,"Nieto, A., Dodelin, B., Campanaro, A., Mannerkoski, I. & Méndez, M."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Scobicia,chevrieri,,,,,LC,,LC,,"European regional assessment: listed as Least Concern since this species is fairly common, accepts a wide range of host-plants and does not face major threats. EU 27 regional assessment: listed as Least Concern since this species is fairly common, accepts a wide range of host-plants and does not face major threats.",Unknown,"This species is widespread across the southern half of Europe. In France, this species occurs throughout all the Mediterranean area northwards as far as Paris (B. Dodelin pers. comm. 2009). In Hungary, this species occurs in lowland and hilly regions and it is apparently widespread, although not many localities are known (O. Merkl pers. comm. 2009). In Portugal it has only been recorded in the 1930s, from a single locality, while - in the European part of Turkey - it is known from a few localities in Istanbul (Schimitschek 1953, Lodos 1998). In Ukraine it is only found in Crimea. The species is also found in northern Africa, Asia Minor, Iran and Turkey.","There is little information available on the abundance of this species. The population trend is unknown. In Ukraine this species is common, while in Spain it has been recorded from 30 localities. In Hungary, this species was first recorded in the 1990s; it is apparently widespread although not many localities are known; although very few old occurrences were already known, it apparently became more common in the last two decades (O. Merkl pers. comm. 2009). In France it occurs in the Mediterranean area and it has always been found in small numbers (B. Dodelin pers. comm. 2009). In the European part of Turkey, the population size and trend have not been quantified.","This is an obligate saproxylic species. The larvae develop in deadwood of a wide variety of tree species. In the European part of Turkey, larvae have been found in dead wood of Castanea, Citrus, Ficus carica, Morus alba, Vitis vinifera. Adults are active in VI (Schimitschek 1953, Lodos 1998). In France, larvae have a preference for Ficus and Morus (B. Dodelin pers. comm. 2009); tehy are also known from Quercus ilex and Pistacia. In Spain, this species is found in Retama monocarpa (a widespread bush). In Hungary, most of the localities of this species fall into populated areas (towns, suburbs, villages, orchards) (O. Merkl pers. comm. 2009).",There appear to be no major threats to this species.,No specific conservation measures are needed at present.,"Mason, F., Campanaro, A., Horák, J., Istrate, P., Munteanu, N., Büche, B., Tezcan, S., Méndez, M., Dodelin, B., Alexander, K. & Schlaghamersky, J."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Scobicia,barbifrons,,,Yes,Yes,LC,,LC,,"European regional assessment: listed as Least Concern because although the species has a relatively small range and there is no information on the population size or trends, it is a polyphagous species not dependent on wood of large diameter (rather the opposite) and can tolerate modified habitats, thus making it unlikely to be declining fast enough to qualify for listing in a more threatened category. EU 27 regional assessment: listed as Least Concern because although the species has a relatively small range and there is no information on the population size or trends, it is a polyphagous species not dependent on wood of large diameter (rather the opposite) and can tolerate modified habitats, thus making it unlikely to be declining fast enough to qualify for listing in a more threatened category.",Unknown,"This species only occurs in the Spanish archipelago, the Canary Islands, in the Atlantic Ocean.","In the Canary Islands, the species is recorded from all the islands except for Lanzarote (Machado and Oromi 2000).The population size and trends are unknown, but the species is not restricted to certain habitat types, and perhaps is common at least in some of the islands (Zoological Museum Lund holds 120 specimens).","This is an obligate saproxylic species. It has been reared from dead branches of Launaea spinosa, a shrub, growing in near-coast habitats (Israelson 1974). It has also been reared from deadwood of Ficus carica (Lesne 1904) and, in Gran Canaria, from dead branches of Vitis vinifera (Lesne 1905). Probably, these are only three of a variety of potential hosts.",No information available.,There is no information regarding the conservation actions for this species; probably none are needed at present.,"Nardi, G. & Mico, E."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Scobicia,pustulata,,,,,LC,,LC,,"European regional assessment: listed as Least Concern in view of its widespread distribution, no major threats,  and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.  EU 27 regional assessment: listed as Least Concern in view of its widespread distribution, no major threats, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.",Unknown,"This species is widely distributed across southern Europe, in the southern parts of central and eastern Europe. It is also found in the Mediterranean and in the Canary Islands. In Ukraine, it may occur in Crimea, but confirmation is still needed. This species also occurs in northern Africa, the Caucasus, Asia Minor and Turkey.","There is little information available on the abundance of this species. In Italy, this species is not rare. In Spain there are 93 localities in 81 10x10 km2.","This is an obligate saproxylic species. Larvae develop in dead wood of various broad-leaved trees. In Spain, on Quercus ilex, Ceratonia siligua, Laurus species, Ficus, and Vitis vinifera. In Italy, on Quercus species and other broadleaved species.","The main overall threat is likely to be degradation or loss of habitat quality, involving structural changes in the tree populations arising from changing land use – affecting age structures and tree density. Exploitation from forestry is often a key immediate issue, but equally damaging can be long-term changes towards canopy closure and loss of ancient trees as a result of non- or minimum-intervention management systems which all too often exclude grazing by large herbivores. Fragmentation and increasing isolation of beetle populations are also key factors.",No information available.,"Mason, F., Campanaro, A., Horák, J., Istrate, P., Munteanu, N., Büche, B., Tezcan, S., Méndez, M., Dodelin, B., Alexander, K. & Schlaghamersky, J."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Scobicia,ficicola,,,Yes,Yes,LC,,LC,,"European regional assessment: listed as Least Concern because although the species has a relatively small range and there is no information on the population size or trends, it is a polyphagous species not dependent on wood of large diameter (rather the opposite) and can tolerate modified habitats, thus making it unlikely to be declining fast enough to qualify for listing in a more threatened category. EU 27 regional assessment: listed as Least Concern because although the species has a relatively small range and there is no information on the population size or trends, it is a polyphagous species not dependent on wood of large diameter (rather the opposite) and can tolerate modified habitats, thus making it unlikely to be declining fast enough to qualify for listing in a more threatened category.",Unknown,"This species is only found in the Spanish archipelago, the Canary Islands.","There is little information available on the abundance of this species. In the Canarian archipelago, S. ficicola is present on all major islands except for Fuerteventura (Consejería de Medio Ambiente y Ordenación Territorial). The Zoological Museum Lund holds 30 specimens.","This is an obligate saproxylic species. Its name suggests an association with fig trees (Ficus), but probably it can use a variety of dry woods, including small branches, as is the general rule in the genus Scobicia. It has been collected in woods of Ceratonia siliqua (Lesne 1904) and has been reared from Vitis vinifera (Lesne 1905).","The main overall threat is likely to be degradation or loss of habitat quality, involving structural changes in the tree populations arising from changing land use – affecting age structures and tree density. Exploitation from forestry is often a key immediate issue, but equally damaging can be long-term changes towards canopy closure and loss of ancient trees as a result of non- or minimum-intervention management systems which all too often exclude grazing by large herbivores. Fragmentation and increasing isolation of beetle populations are also key factors.",The species is present in at least one protected area.,"Nardi, G. & Mico, E."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Scobicia,barbata,,,,,LC,,LC,,"European regional assessment: listed as Least Concern although this species has a relatively small range and its has potentially a small Area of Occupancy. Also, it is a poorly known species and may be under-recorded and there is no information on population size or trend, and no specific information on potential threats. However it is a polyphagous species not dependent on wood of large diameter (rather the opposite) and can tolerate modified habitats, thus making this species qualify as Least Concern. EU 27 regional assessment: listed as Least Concern although this species has a relatively small range and its has potentially a small Area of Occupancy. Also, it is a poorly known species and may be under-recorded and there is no information on population size or trend, and no specific information on potential threats. However it is a polyphagous species not dependent on wood of large diameter (rather the opposite) and can tolerate modified habitats, thus making this species qualify as Least Concern.",Unknown,This species is only found in the Portuguese archipelagos of Azores and Madeira in the Atlantic Ocean. An introduction to the USA has been recorded.,"In the Azores, the species is present on three islands (Pico, Terceira, Santa Maria), and recorded from 21 0.5x0.5 km grids, mainly near coast (Base Biodiversidade  Açores 2009). This may not reflect the total population. No detailed information is available for the Madeira archipelago.","This is an obligate saproxylic species. It can be suspected that S. barbata may use a variety of dry woods for its larval development, and is not dependent on larger diameter classes, as this is the general rule within the genus.","The main overall threat is likely to be degradation or loss of habitat quality, involving structural changes in the tree populations arising from changing land use – affecting age structures and tree density. Exploitation from forestry is often a key immediate issue, but equally damaging can be long-term changes towards canopy closure and loss of ancient trees as a result of non- or minimum-intervention management systems which all too often exclude grazing by large herbivores. Fragmentation and increasing isolation of beetle populations are also key factors.",No information available.,"Nardi, G. & Mico, E."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Stephanopachys,linearis,,,,,LC,,LC,,"European regional assessment: listed as Least Concern. It has a large distribution and there is no evidence to suggest that it is declining at a rapid rate across its range because there are large and relatively stable populations across the boreal zone of Europe and the EU. However, the alpine populations of this species are considered to be at risk because there are now very few fires in the Alps and consequently appropriate habitat for this species is limited and declining in the Alpine region. Conservation measures are needed for this species in the Alpine region. EU 27 regional assessment: listed as Least Concern. It has a large distribution and there is no evidence to suggest that it is declining at a rapid rate across its range because there are large and relatively stable populations across the boreal zone of Europe and the EU. However, the alpine populations of this species are considered to be at risk because there are now very few fires in the Alps and consequently appropriate habitat for this species is limited and declining in the Alpine region. Conservation measures are needed for this species in the Alpine region.",Unknown,"This species is widely distributed across Europe, from western Russia to the north of central, eastern and western Europe. It may occur in extreme north of Ukraine. It is also found in the Caucasus, Siberia, Far East of Russia and northern China.",There is little information available on the abundance of this species. Its population status varies from infrequent (but locally abundant) to rare in different parts of its range.,"This is an obligate saproxylic species. It lives in and under the bark of dead conifer trees. It occurs in small as well as large trees.In Ukraine and Russia beetles live under dead bark of dry trunks of conifer trees, sometimes on oak too. Larvae develop in the bark (Nikitsky et al. 1996). In Finland the species strongly prefers burned forests, where it inhabits dead pine and spruce trees at least during ten years after the fire. It may sometimes be very abundant.",Suppression of forest fires and loss of natural fire dynamics in boreal forests is likely to be the main factor having a negative impact on this species.,This species is listed on Annex II of the EU Habitats Directive. It is known to occur in protected areas. Conservation measures are needed for this species in the Alpine region.,"Mannerkoski, I., Hyvärinen, E., Campanaro, A., Alexander, K., Büche, B., Dodelin, B., Mason, F., Pettersson, R., Mico, E. & Méndez, M."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Stephanopachys,brunneus,,,Yes,Yes,NT,,NT,,"European regional assessment: listed as Near Threatened because this species potentially has a small Area of Occupancy (< 500 km²) and it is monophagous and dependent on a threatened habitat type (indigenous pine forest reduced by cultivation and fire). Therefore there is a continuing decline in the area, extent and quality of the area the species occupies, thus making this species close to qualify for Vulnerable. However there is no data on the extent of fragmentation of the pine forest it occupies, and the Near Threatened category is more appropriate. EU 27 regional assessment: listed as Near Threatened because this species potentially has a small Area of Occupancy (< 500 km²) and it is monophagous and dependent on a threatened habitat type (indigenous pine forest reduced by cultivation and fire). Therefore there is a continuing decline in the area, extent and quality of the area the species occupies, thus making this species close to qualify for Vulnerable. However there is no data on the extent of fragmentation of the pine forest it occupies, and the Near Threatened category is more appropriate.",Unknown,This species is only found in the Spanish archipelago of the Canary Islands in the Atlantic Ocean.,"The species is known from the major islands  Tenerife, La Palma, El Hierro and Gran Canaria (Consejería de Medio Ambiente y Ordenación Territorial). There is little information available on the abundance of this species. It probably is uncommon like other members of the genus (Zoological Museum Lund holds a few specimens only). Population trend is unknown.","This is an obligate saproxylic species. It occurs in Pinus canariensis forests, for example in the Pinar de Garafia reserve in La Palma (800 ha). Because all other members of Stephanopachys are associated with conifers (especially pines), the Canarian pine is likely to be the only host of the species. Larval development is likely to take place in dead bark.",Indigenous pine forest are suffering reduction through cultivation and forest fires. Pine forest is commercially managed in the Canary Islands and the traditional management of dead wood is not likely to benefit this species.,The species is present in at least one protected area.,"Nardi, G. & Mico, E."
ANIMALIA,ARTHROPODA,INSECTA,COLEOPTERA,BOSTRICHIDAE,Stephanopachys,substriatus,,,,,LC,,LC,,"European regional assessment: assessed as Least Concern. It has a large distribution and there is no evidence to suggest that it is declining at a rapid rate across its range because there are large and relatively stable populations across the boreal zone of Europe and the EU. Least Concern. However, the alpine populations of this species are considered to be at risk because there are now very few fires in the Alps and consequently appropriate habitat for this species is limited and declining in the Alpine region. Conservation measures are needed for this species in the Alpine region. EU 27 regional assessment: assessed as Least Concern. It has a large distribution and there is no evidence to suggest that it is declining at a rapid rate across its range because there are large and relatively stable populations across the boreal zone of Europe and the EU. Least Concern. However, the alpine populations of this species are considered to be at risk because there are now very few fires in the Alps and consequently appropriate habitat for this species is limited and declining in the Alpine region. Conservation measures are needed for this species in the Alpine region.",Unknown,"This species is widespread across Europe, ranging from northern Europe including the Baltic region to central, eastern and western Europe. This species is absent in southern regions of Europe. This species is also found in Siberia and far east Russia, and in North America.In Italy there are only few records from some of the Alpine regions (Nardi 2006). In France there are only two old records: in Alsace region (Haguenau) and southern Alps (Sainte-Claire Deville 1935-1938). In Germany it is only present in the Bavarian Alps. It might be present in the forest zone of Ukraine.","There is little information available on the abundance of this species. In Ukraine it is rare. It is also rare in France and Germany. In the UK it is only known from one specimen taken before 1870 in a wood near Lincoln, England (Fowler 1913); almost certainly an introduction, not native (K.N.A. Alexander pers. comm. 2009).","This is an obligate saproxylic species. It lives in tree bark in dead and decaying conifer trees - pine Pinus and spruce Picea - trees and can sometimes be very abundant.. In Finland the species strongly prefers burned forests, where it often occurs together with S. linearis at least during the first ten years after fire. In Germany it lives in open sunny pine stands in the southern slopes in the northern Alps.",Fire suppression and loss of natural fire dynamics in boreal forests - and conifer forests more generally - are likely to be the main factor having a negative impact on this species.,"This species is listed on Annex II of the EU Habitats Directive. It occurs in protected areas. In Germany is listed as 'R' , which means that the species has a restricted distribution.","Mico Balaguer, e., Mannerkoski, I., Büche, B., Dodelin, B., Pettersson, R., Alexander, K., Mason, F., Méndez, M. & Hyvarinen, E."
