Kingdom,Phylum,Class,Order,Family,Genus,Species,Taxonomic Notes,Endemic to Europe,Endemic to EU27,European regional Red List Category,European regional Red List Criteria,EU27 regional Red List Category,EU27 regional Red List Criteria,Rationale of the Red List Category,Population Trend,Range,Population,Habitat,Threats,Conservation Actions,Use and Trade,Red List Assessors
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,bomangiana,This species was recently described (Boeters and Falkner 2003).,Yes,Yes,VU,D2,VU,D2,"Islamia bomangiana is known only from a small region in the south of Department of Ardèche, France where it is restricted to 5 aquifers which are vulnerable to pollution events or excessive groundwater extraction. At present the rate of decline in habitat quality and the level of threat does not merit Endangered status, although if threats accelerate, this status should be considered. This species is currently assessed as Vulnerable (VU) D2.",Unknown,"Islamia bomangiana is known only from the type localities in the south of#department of#Ardèche, southern France. Boeters Falkner (2003) list 12 sites, but these correspond to only 5 aquifers and as such 5 locations.",There is no population trend data available for this species.,This species lives in subterranean waters. It was also be found alive in springs.,This species is sensitive to water pollution and reduction of groundwater levels as a result of extraction from the aquifer.,"This species is not protected in France. Conservation actions recommended include taxonomic review of the other sites where this species has been identified on shell morphology, as well as habitat monitoring for changes and raising awareness of the importance of these springs for freshwater biodiversity.",,"Prie, V."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,graeca,,Yes,Yes,CR,B1ab(iii),CR,B1ab(iii),"This species was originally known Lake Amvrakia (extent of occurrence (EOO) 22 km²) and was last seen in numbers in 1973. Surveys since 2000 have failed to find any live specimens, although shells have been recorded. It is considered to be possibly extinct, as much of the habitat has changed, as a result of water abstraction and water pollution. Although the species was listed by Regnier et al  (2009) as Extinct, given that there remains a possibility that the  species may survive in a small remnant of lake shore, it is listed as  Critically Endangered (Possibly Extinct).This species has also been assessed at the regional level:Europe: Critically Endangered, Possibly Extinct (CR B1ab(iii), PE)EU27: Critically Endangered, Possibly Extinct (CR B1ab(iii), PE)Mediterranean: Critically Endangered, Possibly Extinct (CR B1ab(iii), PE).",Decreasing,"This species is endemic to Lake Amvrakia, in the south Adriatic-Ionian region of Greece. This is a small, deep, oligotrophic lake, (38°45'N; 			21°11'E), with steep western shores, whereas the northern part is shallow with small reed beds (Phragmites).","This species has not been recorded recently. Surveys since 2000 have found no live specimens, therefore it is now believed to be possibly extinct.","This species inhabits a freshwater lake, with fringing Phragmites reed beds on the northern side. The species was originally found on sublittoral rocks.","The main threat is the declining quality of habitat, as a result of pollution and over abstraction of water, as the lake is used as a source for both irrigation and domestic water supplies to surrounding villages.","There are no conservation actions for this species, although the site has been recognised as an Important Bird Area in the Birdlife International database. Research is needed to confirm whether or not the species is extant. If the population is extant, then further monitoring on habitats trends should be established to detect changes in the status of the species.",This species is not utilized.,"Reischutz, P. Albrecht, C."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,bendidis,Although the shells look similar to Horatia (Daphniola) exigua this can not be assigned as there are anatomical differences (Reischutz 1988).,Yes,Yes,CR,A2c,CR,A2c,"This species meets the range criteria to qualify as Endangered (EN), however, given that the species has not been found in recent surveys and the disturbance to its habitats it is here considered Critically Endangered (Possibly Extinct). This assessment is based on the population decline data, as it is lost from all five known locations within the last ten years, so there may have been a loss of all individuals. Further research is needed to establish whether the species is still extant, the results of which will affect future assessments.This species has also been assessed at the regional level:EU27 regional assessment:# Critically Endangered A2c, Possibly Extinct (CR(PE) A2c)European regional assessment: Critically Endangered A2c, Possibly Extinct (CR(PE) A2c)Mediterranean regional assessment:# Critically Endangered A2c, Possibly Extinct (CR(PE) A2c).",Unknown,"This species is endemic to Greece and was originally known from five locations, all on the island Samothrace: the type locality; Sources and Bach above Therma; and two other sites (Bach Katsabas below Chora, and sources at the roadside near Palaiopolis). Recent surveys in 2004 and 2008 have failed to find the species at the river near Alonia village, the small stream above Therma village, and the two water sources above Hora and Xeropotamos River (Radea and Georgiev pers. comm. 2010). The species is considered Possibly Extinct (Radea pers. comm. 2010).",The population status of this species is unknown.,This species inhabits freshwater springs.,"There are no recent data relating to the threats towards this species, but at the time of first collecting it was considered to be highly threatened (Reischütz pers. comm. 2009) as the thermal springs in this area are exploited as a tourist attraction, with small hotels and thermal pools available to visitors, so there is exploitation of the freshwater springs to provide water for domestic purposes.","There are no current conservation actions in place for this species. Given that no individuals have been found in recent surveys further research is required to establish if the species is extant. If found to be extant further conservation actions will be needed to prevent the species from becoming extinct, such as water management, habitat monitoring and communicating with users to raise awareness of the biodiversity of the thermal pools.",This species is not utilized.,"Radea, K. Triantis, K."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,coronadoi,,Yes,Yes,DD,,DD,,"This species may well be extinct, as recent surveys have failed to find it and it was only known from the type locality. However the type locality was not well defined, and so may not have been relocated. The species may well qualify as Critically Endangered, Possibly Extinct (CR A2c, PE), but as the species was not treated in the Spanish Red List, it is maintained as Data Deficient (DD), pending clarification of the survey information. This species has also been assessed at the regional level:EU27: #Data Deficient (DD)Europe:#Data Deficient (DD)Mediterranean:#Data Deficient (DD)",Unknown,"Islamia coronadoi is endemic to Spain, where it was found ""in the outskirts of Madrid, or at least some of the springs or streams in the#province of Castilla la Nueva "" (Bourguignat 1870).#During the successive sampling of recent years it has not been rediscovered in Madrid, so presumably has been extinguished at these sites.",The population status of this species is unknown.,This species inhabits freshwater springs and streams.,"The sites have been lost, presumably due to urbanisation, and the species has not been relocated in surveys in recent years.","There are no conservation actions for this species. Research is needed to confirm that this species is extant, as no specimens have been found in recent surveys.",This species is not utilized.,"Araujo, R. Arconada, B."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,minuta,"All Islamia species are similar in shape and show high intraspecific variations. They are therefore often misidentified. Furthermore, the taxonomic of this Genus should be reevaluated on a molecular basis.",Yes,,LC,,LC,,Islamia minuta is relatively widely distributed and is not particularly threatened. Its distribution might even extend to the Massif Central in France (once the taxonomical uncertainty is solved). It is therefore considered as Least Concern.,Unknown,"No type locality is given by Draparnaud for Islamia minuta, but the author suggests that the locality is in France. It is present in France (Jura, Doubs, Ain) and in Switzerland (cantons of Neuchatel and Berne) (Bernasconi 1975; Bodon et al. 2001)",There is no population data available for Islamia minuta.,Islamia minuta lives in subterranean waters and possibly in the waters flowing under the river beds.,"Subterranean habitats are vulnerable to water pollution from domestic (sewage and run-off) or agricultural (nutrient loads, herbicide and pesticides) sources. Water absorption maybe another threat if the aquifers are overexploited.Hyporheic habitats are vulnerable to water pollution from domestic (sewage and run-off) or agricultural (nutrient loads, herbicide and pesticides) sources. Water absorption is another important threat for small stream that may become completely dried out in summer, thus affecting directly the species. Casual droughts, and therefore climate change, are also a potential threat to Islamia minuta.",Islamia minuta is nationally protected. Its habitat (8310-4) is protected under the Habitat Directive. However more research is needed at the taxonomy level.,,"Prie, V."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,globulus,,Yes,Yes,NT,,NT,,"This species is endemic to Spain, where it is known from 19 different  springs widely separated in the provinces of Lérida  and Huesca, on the southern ranges of the Pyrenees (Arconada and Ramos  2006). This species is considered to be threatened by capping of springs for water off-take (Ramos pers. comm. 2010), hence it was listed on the National Red List of Spain as Near Threatened (NT). It is a candidate for Near Threatened (NT) for the Global List, based on the limited range and known sites, as some of these are supplied by the same groundwater source (Ramos pers. comm. 2010).",Unknown,"This species is endemic to Spain, where it is known from 19 different springs in the southern ranges of the Pyrenees (Arconada and Ramos 2006). This species is widely distributed in the provinces of Lérida and Huesca (Arconada and Ramos 2006)","This species was reported as abundant, when first described in 1920s, and is still found in numbers at known sites (Arconada and Ramos 2006).",Freshwater springs (see list in Arconada and Ramos 2006).,"There are limited threats to this species, across the range, as there is some loss of habitat quality where springs have been concreted for take-off of water for domestic supplies.","The species was listed as Near Threatened by Verdú and Galante (2009) based on the limited range. The conservation actions for this species are unknown. Research is needed relating to its population trends, habitat trends and potential threats towards it.",This species is not utilized.,"Arconada, B."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,trichoniana,,Yes,Yes,CR,B1ab(iii),CR,B1ab(iii),"This species is endemic to Greece where it is known from only one location, with an extent of occurrence of less than 100 km². There is a decline in the habitat quality related to pollution and water abstraction. It is therefore considered as Critically Endangered (CR B1ab(iii)). Although there have been no recent records (hence Regnier et al. (2007) placing this on their list of Extinct species), Albrecht et al. (2009) suggested listing this as Critically Endangered based on the existing dead shells, and the ability of some freshwater species to recolonise from groundwater sources.This species has also been assessed at the regional level:EU 27 regional assessment: Critically Endangered (CR B1ab(iii))European regional assessment: #Critically Endangered (CR B1ab(iii)) Mediterranean regional assessment: #Critically Endangered (CR B1ab(iii)).",Decreasing,"This species is endemic to Greece, where it is known from only the northeast shore of Lake Trichonis near Mirtia (Albrecht et al. 2009), but it was once found throughout the lake (Radoman 1985). Regnier et al. (2009) suggested that this species was extinct, based on information in Szarowska et al. (2005), and although there are dead shells, there are no recent living records of this species (Albrecht et al. 2009).","Radoman (1979) reported populations from the northeastern shore near Mirtia, hitherto this species could not be found during recent surveys (Albrecht et al. 2009).","This species is described as living on stones in this freshwater lake, but its depth range is unknown.","Habitat loss, due to a drop in water level related to excessive water abstraction for agriculture, is a threat to this littoral species. Pollution related to intensive agricultural practices in the neighbouring area is also responsible for the eutrophication of the lake. In relation to this, the biofilm (algae) present on the hard substrate is changing, diminishing habitat and food availability for this small gastropod. Herbicides might also impact diatomae communities, which are the major food source for this snail. The construction of a road along the northeastern edge of the Trichonis Lake has destroyed some of the surface springs adjacent to the lake and construction material washed into the lake and further deteriorated the quality of the habitat of this small snail.","The wetlands surrounding Lake Trichonis are a Natura 2000 site                  (GR2310009-Limnes Trichonida kai Lysimachia). An action plan on the sustainable management of water use in the region is urgently needed and existing water legislation should be enforced. The use of fertilizers, pesticides and herbicides in agriculture needs to be drastically reduced. Research on population trends and distribution is needed.",This species is not utilized.,"Hauffe, T., Albrecht, C. Schreiber, K."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,azarum,,Yes,Yes,VU,B2ab(iii),VU,B2ab(iii),"This species has a restricted range, with an area of occupancy of 96km2, and is only known from 6 sites in Asturias, Spain. The species is vulnerable to habitat disturbance, mainly cleaning of the spring, destroying the vegetation in the spring where the species lives.The species requires clean water and vegetation. The possible threats to the species and the listing as Vulnerable in Spain, suggest the species should also be listed as Vulnerable (VU).This species has also been assessed at the regional level:EU27: Vulnerable (Vu B2ab(iii))Europe: Vulnerable (Vu B2ab(iii))",Unknown,This species is endemic to the Iberian Peninsula and is only known from six localities in the province of Asturias.,There is no population trend information for this species.,"This species lives in clear freshwater springs with moderate oxygen levels, under leaves or submerged branches. Its biology is unknown.","The main risk factors for this species are alterations to its habitat,  which are usually the result of human actions. Drying up of springs when intentional tasks such as""cleaning"" is performed  frequently for water off-take management, removing the entire plant substrate which is necessary for the  survival of this species. The alteration of natural flow of these  springs by transformation of its regime by pipeline. Other threats include the contamination of the aquifers that feed the springs, and direct  discharges of organic and inorganic pollutants (agricultural,  urban and industrial sources).","No conservation actions are known for this species, although it is listed on the Spanish Red List as Vulnerable (Arconada et al. 2009). Recomennded actions include habitat monitoring to measure the impacts of water use and vegetation clearing on the species and communications to raise awareness of the species and consequences of disturbance of the habitat through human activities.",The species is not utilized.,"Arconada, B."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,bourguignati,"Initially described as Valvata bourguignati, it was synonymised by Germain (1931) with Valvata globulina Paladilhe 1866. Later, Binder (1966) considered# V. globulina as belonging to the Hauffenia genus, and this genus name changed again for Neohoratia with Boeters (1998). The genus named has now changed once again for Islamia (Bodon et al. 2001). Bernasconi (2001) like Germain (1932) considered this species as a synonym of Islamia globulina (Paladilhe 1866), however Falkner et al. (2002) considered them both as valid species, and noted that Islamia globulina (Paladilhe 1866) is a synonym of# Islamia moquiniana.",Yes,Yes,DD,,DD,,"This species requires taxonomic review as well as a revision of the distributional data.# It has been considered by some authors to be conspecific with  Islamia moquiniana (=I. globulina) and by others to be separate taxa. If the species is confirmed with the current range, then it is a candidate for listing with threatened status as either Endangered, Vulnerable or Near Threatened, depending on the level of threats and the severity and rapidity of their impact on the species. However at present it is considered to be Data Deficient (DD).",Unknown,This species is known only from two#sites in departments of Vendée and Deux-Sèvres in western France.# Falkner et al. (2002) noted that it was originally described from a spring close to the mill at Gauchet (commune de Pissotte) and have reviewed the status of the types in Paris and Geneva.,There is no population trend data available for this species.,This species lives in subterranean waters and underneath the riverbeds and can also be found in freshwater springs.,This species is sensitive to water pollution and groundwater absorption.,"Given the uncertainty of the species status, there are no conservation actions required, however more research is needed on the taxonomy, specifically, a combination of conchological, anatomical and molecular studies by appropriate experts, and on its distribution.",There is no known trade in this species.,"Prie, V."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,ateni,,Yes,Yes,EX,,EX,,"This species is known from only a single thermal spring in Lerida Spain that is used by people as a public bath. The actual site has been altered by road construction, and frequent surveys in the 1990s failed to find any specimens, so according to the Spanish Red List (e.g., Verdú and Galante 2009) it has been classified as Extinct (EX).# This species has also been assessed at the regional level:European regional assessment: Extinct (EX)EU27 regional assessment: Extinct (EX)Mediterranean regional assessment: Extinct (EX).",,"This species was only known from Balneario de San Vicente, Lerida (northeastern Spain). The Spa of San Vicente was built near a hot spring, and in the origi.","In spite of several surveys over the last decade, no specimens have been found. So this species is only known from the original description in 1969. As the species has not been found and the habitat has been altered, consider the species to be extinct.","This species occurred in springs: hot spring where on a wall ... flowing hot water smells of sulphur"".",This spa has been profoundly altered," This species was listed as Extinct (Verdu and Galante 2009), so the remaining measures can only be regular resurvey of last known locality.",This species is assessed as Extinct and is therefore not utilized. It was not known to be utilized before it became extinct.,"Arconada, B."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,valvataeformis,,Yes,,DD,,NE,,"Islamia valvataeformis is only known from the type locality based on current data, and there is little information on current status, threats or trends for this species, hence it is listed as Data deficient. #It may well be threatened, as there is data suggesting that the site lies in a tourist area, although the size of the area is such that the species may not be threatened.# Once data on current status and threats are confirmed the species may be a candidate for Near Threatened status.",Unknown,"Islamia valvataeformis is only known from Bosnia and Herzegovina. The type locality is Vrelo Bosne, near Sarajevo. Vrelo Bosna# is a spring and river at the source of the#River Bosna, with a surrounding recreational park in central Bosnia and Herzegovina, twelve kilometres south-west of#Sarajevo.",There is no data on population trends for this species.,This species inhabits freshwater springs.,"The main threats for this species are unknown, but the site deteriorated during the 1990's and has now been restored as a park around the spring. The threats are likely to be pollution.",No conservation actions are known for this species. More research on the population and habitat trends is needed.,,"Feher, Z."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,pusilla,,Yes,Yes,LC,,LC,,"Although Islamia pusilla is endemic to southern Italy and Sicily, it is quite widespread, and so is not considered threatened, although there are localised threats to sites, as the springs and groundwater systems are used for domestic water supplies.Regionally Islamia pusilla is concidered to be of Least Concern thoughout the 27 European Union countries and also within Europe and the Mediterranean region.",Unknown,"Islamia pusilla is endemic to Italy, specifically found in the appenninic regions of Tuscany, Lazio, Campania, Puglia, Molise, Abruzzo and Sicily so widespread, but quite localised within the range.",There is no population data for Islamia pusilla.,Islamia pusilla is found within springs and groundwaters in rocks.,"Since Islamia pusilla inhabits groundwaters, the species could be affected by anthropogenic groundwater abstraction and/or pollution (Manganelli et al. 2000). It is also found in spring waters, which may be exploited by humans and/or polluted (Managnelli et al. 2000).",Manganelli#et al#(2000) considered the species to be Least Concern in the Italian Red List therefor no specific conservation measures are known. It is not known whether the species occurs in any protected areas.,,"Cianfanelli, S., Bodon, M., Giusti, F. Manganelli, G."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,HYDROBIIDAE,Islamia,germaini,"This species is described on the basis of the material from the Germain collection only (MNHN, Paris). It has never been surveyed since, or has never been found again.",Yes,Yes,DD,,DD,,"This species is known only from shells in the Germain collection in Paris Museum (MNHN), it has never been found alive, and there is no recent information is known about its distribution, nor has the taxonomic status been reviewed.Tthe species may qualify as Vulnerable D2, as the range is assumed to be small, however as the the threats are not known and the species has been recently described based on old material, so that it's status is uncertain and it is assessed as Data Deficient (DD) pending further review.",Unknown,"This recently described species is only known only from the type locality, ""Source de la Grozonne"" in the Department of Jura, France. The type specimens are from the Germain collection in Paris Museum (early 20th century) and as such, the status of the species is uncertain, as it has not been recollected since first collection.",There is no data on population trends.,This is a subterranean species living in karstic waters.,Threats to this species are unknown.,Further research is required to establish the status of this species.,This species is not utilised.,"Prie, V."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,MOITESSIERIIDAE,Moitessieria,simoniana,,Yes,Yes,LC,,LC,,"Moitessieria simoniana is relatively widespread, however in France its habitat is facing very high pressure, due to water abstraction and increased frequency of drought. As these pressures are increasing, it is likely to cause a decrease in the habitat quality over future years. As the population continues to grow with the need for water supplies, we see a greater impact from climate change increasing droughts. It is therefore considered to be a candidate for Near Threatened status in France.# However, it is also present at 17 different locations in Italy, some of which are also under threat. Consequently, if it is a candidate for Near Threatened, currently the number of known localities means it is still listed as Least Concern. A programme of habitat and population monitoring is strongly suggested for this species in view of the current threats to the species. The species was previously listed as Least Concern, reflecting the wide range of the species (Bouchet in Baillie and Groombridge 1996).",Unknown,"In France, it is known from four departments, Aude, Pyrénées-Orientales, Ariège, Tarn and in Italy it is known from 17 locations in the NW regions of Liguria and# Piemonte, but the distribution is not continuous.",There are no population data available.,"This species lives in subterranean waters, and possibly in the water flowing under the riverbeds.",This species is living in subterranean waters and is sensitive to water pollution and reduction in the groundwater table through extraction. Gradual eutrophication of the rivers may affect sub populations living underneath the riverbeds.# In the long term increased frequency of seasonal droughts may impact the species through falling levels of groundwater degrading habitat.,"This species is nationally protected in France. In Italy is is considered to be Least Concern, given the number of locations.",,"Prie, V., Bodon, M., Cianfanelli, S., Giusti, F. Manganelli, G."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,MOITESSIERIIDAE,Moitessieria,locardi,Moitessieria locardi is considered as a valid species by every author.,Yes,Yes,LC,,LC,,"Moitessieria locardi is now reassessed as Least Concern based on widespread habitats and wide extent of occurrence over 9700km2. This species was originally assessed in 1996 as Vulnerable D2 (Bouchet in Baillie  Groombridge, 1996), based on a record, however apparently in error, as the species is more widespread.# Moitessieria locardi is also considered Least Concern in the regional assessments of Europe and the 27 European Union countries.",Unknown,"Moitessieria locardi is endemic to France, where is is found widely in the departments of Ardèche, Gard, Vaucluse, Drôme, Var, Alpes de Hautes-Provence, Alpes Maritimes and Alpes de Haute-Provence.",There is no population data available for Moitessieria locardi.,Moitessieria locardi inhabits subterranean waters.,"Subterranean habitats are vulnerable to water pollution from domestic (sewage and run-off) or agricultural (nutrient loads, herbicide and pesticides) sources. Water absorption maybe another threat if the aquifers are overexploited.",Moitessieria locardi is listed as a protected species in France.,,"Prie, V."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,MOITESSIERIIDAE,Moitessieria,barrinae,"This newly described species will require further studies to confirm relationships with other species from this complex genus, as currently it is only known from shells and although fresh shells were collected, no living specimens have been.# M.seminiana, described by Boeters (2003) on the basis of specimens from  interstitial waters from Majones river at Villareal de la Canal  (Huesca, Spain), is the species that most closely resembles M.barrinae. Alba et al. (2007) suggest that the less stout and less conical appearance, with less convex whorls, and a smaller size (shorter length and lesser number of whorls), permit to clearly distinguish M.barrinae from M.servaini. The species that most closely resemble M.barrinae by the small size and moderately stout appearance are M.cocheti Boeters  Falkner, 2003, M.heideae Boeters  Falkner, 2003, and M.seminiana Boeters, 2003. Regarding the two French species (M.cocheti and M.heideae), besides ornamentation, M.barrinae can be distinguished from them by its longer length and greater number of whorls, the lesser convexity of whorls, and the greater number of lines above the aperture.",Yes,Yes,DD,,DD,,"This newly described species is only known from the type locality and there is no data on the threats to the taxa. However, as it was only described in 2007, the distribution is not yet confirmed as range-restricted, and further data is required on the relationships to other taxa, given that at present it is only known from shells and other species in the genus are known to be very variable in form (Prie pers. comm. 2010). As such it is listed as Data Deficient (DD), pending the outcome of further research.This species has also been assessed at the regional level:Europe: Data Deficient (DD)EU27: Data Deficient (DD)Mediterranean: Data Deficient (DD).",Unknown,"This newly described species is known from Font de la Barrinà [UTM 31T BF7327] (municipality of Horta de San Juan region of Terra Alta), close to Estrets de Quiquet en el Massís del Port in Catalunya in northern Spain. At present it is only known from a single location, but further surveys are needed in the region to confirm that this is a restricted range species.","Although fresh shells were collected, no living specimens have been, and the population status is uncertain.",The habitat of this species is unknown.,"The threats to this species are unknown, although there are generalised threats in the region, which could impact the    species, especially the pressure on water resources (extraction for    domestic and  agricultural purposes) and the possibility of impact from   increased  frequency of drought events.","There are no conservation actions for this species. Research is needed relating to the distribution, population, habitat and threats of this species.",This species is not utilized.,"Seddon, M."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,MOITESSIERIIDAE,Moitessieria,collellensis,"This newly described species will require further studies to confirm relationships with other species from this complex genus, as currently it is only known from shells and although fresh shells were collected, no living specimens have been.#",Yes,Yes,DD,,DD,,"This newly described species is only known from the type locality and  there is no data on the threats to the taxa. However, as it was only  described in 2006, the distribution is not yet confirmed as  range-restricted, and further data is required on the relationships to  other taxa, given that at present it is only known from shells and other  species in the genus are known to be very variable in form (Prie pers.  comm. 2010). As such it is listed as Data  Deficient (DD), pending the outcome of further research.This species has also been assessed at the regional level:Europe: Data Deficient (DD)EU27: Data Deficient (DD)Mediterranean: Data Deficient (DD).",Unknown,"This newly described species is known from# Font d’en Collell (Albanyà, l’Alt Empordà) in Catalunya in northern Spain. At present it is only known from a  single location, but further surveys are needed in the region to confirm  that this is a restricted range species, as it has been described on the basis of shells only.","Only dead shells are known of this recently described species, but it was described as abundant and displaying a great variability, especially with regard to shape (relative width) of the shell.",This species inhabits freshwater springs.,"The threats to this species are unknown, although there are generalised threats in the region, which could impact the    species, especially the pressure on water resources (extraction for    domestic and  agricultural purposes) and the possibility of impact from   increased  frequency of drought events.",The conservation actions for this species are unknown.,This species is not utilized.,"Seddon, M."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,MOITESSIERIIDAE,Moitessieria,juvenisanguis,"This species has never been found alive, but is considered as a valid species by everyone.",Yes,Yes,VU,D2,VU,D2,Moitessieria juvenisanguis#is endemic to France and is restricted to two locations only. It lives in subterranean waters and is therefore vulnerable to human impacts on water quality. It is listed as Vulnerable (VU) D2.,Unknown,Moitessieria juvenisanguis#is endemic to France and is restricted to the type locality in the#department#Aude (France) and to the Douctdouyre bassin in#departement#Ariège.,There is no population trend data available for this species.,This species lives in subterranean waters.,"Subterranean habitats are vulnerable to water pollution from (nutrient loads, herbicide and pesticides) sources. Groundwater recharge maybe another threat if the aquifers are overexploited combined with droughts in the region, as domestic water supplies from villages and towns are largely taken from springs and aquifers.","This species is protected in France. More research on the population, distribution and threats is needed.",,"Prie, V."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,MOITESSIERIIDAE,Moitessieria,lescherae,"Previously considered as a sub-species of Moitessieria simoniana, but easily distinguished by conspicuous shell characters. This species is now included in the genus Sorholia (Boeters Falkner 2009).",Yes,Yes,LC,,LC,,"Moitessieria lescherae is not a restricted range species and its habitat in the Pyrenees is not likely to be severely threatened, as at present it is present in less developed regions of France.# Therefore, it is considered as Least Concern.Also regionally Moitessieria lescherae is recognised as:EU27:# Least Concern (within the 27 European Union countries)Europe:# Least Concern",Unknown,"Moitessieria lescherae occurs in France, in the Pyrénées-Atlantiques and Hautes-Pyrénées, on the Adour drainage.",There are no population data available for species Moitessieria lescherae.,Moitessieria lescherae inhabits in subterranean waters.,"Subterranean habitats are vulnerable to water pollution from domestic (sewage and run-off) or agricultural (nutrient loads, herbicide and pesticides) sources. Water absorption maybe another threat if the aquifers are overexploited. In this region of the Pyrenees, neither agriculture nor urbanization can be considered an important threat at present.",Moitessieria lescherae is a protected species in France.,,"Prie, V."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,MOITESSIERIIDAE,Moitessieria,robresia,,Yes,Yes,DD,,DD,,"This species is only known from one locality and could be considered as Crtically Endangered (CR B2ab(iii)) in view of general #threats to water resources, however there is no current data on the threats to these sites, and this species was not listed in the Spanish Atlas of Critically Endangered and Endangered Invertebrates (Verdú and Galente 2009) and as such should be viewed as Data Deficient (DD) (Arconada and Rolan 2009).This species has also been assessed at the regional level:Europe: Data Deficient (DD)EU27: Data Deficient (DD)Mediterranean: Data Deficient (DD).",Unknown,"This species is only known from two sites, both wells, in province Teruel in northern Spain.   ######## 0.8km off Valderrobres, East of road between Valderrobres-Arnés, Province Teruel (UTM grid square BF610287), dug well   ######## Cretas, 7.6 km off Valderrobres, South of Road Valderrobres-Arnés, province Teruel (UTM grid square BF663308), dug well.  #",There is no population trend data for this recently described species.,The living animals are found in interstitial waters in dug wells.,"No threats are currently known, but this species lives in groundwater in a region where groundwater is exploited as a water source for domestic supplies villages.","No conservation actions are known for this species, however habitat monitoring and further surveys to determine the geographical range of this species would be recommended.",This species is not utilized.,"Seddon, M."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,MOITESSIERIIDAE,Moitessieria,rolandiana,,Yes,Yes,LC,,LC,,Moitessieria rolandiana is a widespread species in southern France. It is relatively common in its range and is therefore considered least concern.,Stable,This species is present in Southern France where it is recorded widely from both the Mediterranean and Atlantic drainages.,"There is no population data available for this species, but it seems common at least under the riverbeds.","This species lives in subterranean waters and underneath the riverbeds, where it is mostly collected alive.","Subterranean habitats are vulnerable to water pollution from domestic (sewage and run-off) or agricultural (nutrient loads, herbicide and pesticides) sources. Water absorption maybe another threat if the aquifers are overexploited.",This species is protected by law in France.,,"Prie, V."
ANIMALIA,MOLLUSCA,GASTROPODA,LITTORINIMORPHA,MOITESSIERIIDAE,Moitessieria,notenboomi,"The taxon has been treated here as a species, however Moitessieria would benefit from a taxonomic review incorporating molecular systematics.",Yes,Yes,DD,,DD,,"This species has been recently described from surveys  in the last 10 years and as such there is limited data on population  status, distributions and threats. It is a species  living in  interstitial waters, and as such maybe vulnerable to water pollution  from  domestic (sewage and run-off) or agricultural (nutrient loads,  herbicide and pesticides) sources. If  the aquifers are overexploited,  then falling water levels may also  impact the species.# The species  could be listed as Data deficient, Vulnerable (VU D2) or Critically  Endangered, depending on the severity of threats to the species, however  at present these are generalised threats, and it is  not known whether  they impact this species and as such it is listed as Data Deficient (DD).This species has also been assessed at the regional level:European regional assessment: Data Deficient (DD)EU27 regional assessment: Data Deficient (DD)Mediterranean regional assessment: Data Deficient (DD).",Unknown,"This recently described species was found in northern Spain, where it is currently known from a single location, Río Areta, Puente en Lumbier, Ripodas, Urraul Bajo in Province Navarra.",There is no population trend data for this recently described species.,This species inhabits interstitial water in river systems.,"The threats to this species are uncertain. It is a species  living in  interstitial waters, and  as such maybe vulnerable to water pollution  from  domestic (sewage and  run-off) or agricultural (nutrient loads,  herbicide and pesticides)  sources. If  the aquifers are overexploited,  then falling water levels  may also  impact the species.","There are no species-specific conservation actions known to be# in place. Research on threats, population status and distribution are required to fully evaluate the status of this species.",This species is not utilized.,"Seddon, M."
