Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Taxonomic Notes,Endemic to Europe,Endemic to EU27,European regional Red List Category,European regional Red List Criteria,EU27 regional Red List Category,EU27 regional Red List Criteria,Rationale of the Red List Category,Population Trend,Range,Population,Habitat,Threats,Conservation Actions,Red List Assessors
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Hipparchia,mersina,,,,,NA,,NA,,"This species is considered Not Applicable, as Europe is at the margin of its global distribution range.",Stable,"This species occurs on the Greek islands of Lesbos and Samos. 150-1,100 m. Its main range is in Turkey. Europe is at the margin of the global distribution area of the species.","This is a local species, restricted to (semi-) natural areas.","This grayling can be found in very open, dry coniferous woodland with an undergrowth of scattered bushes and grasses. It has one generation a year. Habitats: coniferous woodland (100%).",Not examined.,No specific conservation actions are needed at the European level.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Lopinga,deidamia,,,,,NA,,NA,,"This species is considered Not Applicable, as Europe is at the margin of its global distribution range.",Unknown,"This species occurs from the Urals across the south of Siberia, China and Mongolia to Korea and Japan. Up to 1,700 m (Tuzov 2,000, Gordunov 2001). Europe is at the margin of the global distribution area of the species.","This is a local species, restricted to (semi-) natural areas.","In the Western part of its range this butterfly occurs in open coniferous forests, but more tot the East it is also found in tundras in the mountains, flying over stony slopes and alpine meadows at the upper forest border. The females lay their eggs on a number of grass species, such as Agrostis, Elytrigia and Calamagostis species. Usually only one generation a year is produced but in favorable conditions a second generation might appear as well (Tuzov 2,000, Gordunov 2001, Tshikolovets 2003). Habitats: mixed woodland (50%), inland cliffs and exposed rocks (50%).",Not examined.,No specific conservation actions are needed at the European level.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Lopinga,achine,,,,,VU,A2c,VU,A2c,"In Europe and the EU27 countries, a population decline of more than 30% falls within the uncertainty limits for this species' population decline. Therefore, this species is considered as Vulnerable. It should however be noted that both the distribution and population size of this species in Western and Central Europe have declined severely during the 20th century (so before the last ten years).",Decreasing,"This is a Central European species, local and very rare. In Spain possibly only in Biscay, in France except Atlantic coast and south, Switzerland, north of Italy via Slovenia to the east, continuous from Southeast Germany to the south of Finland. 200-1,500 m. It is also found eastwards across northern Central Asia to Korea and Japan. The global distribution area of the species is situated both within and outside Europe.","This is a local species, restricted to (semi-) natural areas. The Woodland Brown is declining in large parts of Europe. Present strongholds are mainly in East Europe. It is reported extinct in Bosnia and Herzegovina, Belgium, Bulgaria and Luxembourg. Strong decline in distribution or population size of more than 30% have been reported from Czech Republic, Germany, Poland and Ukraine. Decline in distribution or population size of 6-30% have been reported from Austria, France, Hungary, Latvia, Romania, Slovakia and Switzerland (data provided by the national partners of Butterfly Conservation Europe).","The Woodland Brown is fond of warm, open places in damp, deciduous or mixed woods with well-developed shrub and herbaceous layers. These habitats may be flooded in winter. The butterflies rarely visit flowers, preferring to feed on honeydew, moisture on buds and sap runs from wounded trees. The males often settle on puddles on the ground, while the females tend to stay in the very top of the trees. Females and caterpillars are restricted to a narrow zone under the tree and bush canopy along the edges of clearings where the host plant must be present (Bergmann, 2001). Eggs are laid on all species of grasses, including fescues (Festuca spp.), meadow-grasses (Poa spp.), small-reeds (Calamagrostis spp.) and false-bromes (Brachypodium spp.) and also on sedges (Carex spp.). The half-grown caterpillar hibernates in a grass tussock, where later in the year it also pupates. The Woodland Brown has one generation a year. Habitats: broad-leaved deciduous forests (45%), mixed woodland (29%), alluvial and very wet forests and brush (8%), coniferous woodland (5%).","Changes in woodland or woodland management are the main threats all over the continent. Nevertheless agricultural abandonment and land drainage are important threats in some countries, mainly because the habitat was maintained in a successional change by grazing.","The species is listed on the Habitats Directive Annex 4 and Bern Convention Annex 2. In countries where the species is declining, important habitats should be protected and managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme. It is important to maintain suitable glades by grazing or clearing at regular intervals to prevent overshading of its habitat. To improve overgrown sites small clearings (10-30 m in diameter) should be created, wide enough to allow the sun to reach the ground (Bergman pers. comm.).","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,oedippus,,,,,EN,A2c,LC,,"A decline of 50-80% falls within the uncertainty limits for this species' population decline. Therefore, this species is considered as Endangered. In EU27 countries, this species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat. It should however be noted that both the distribution and population size of this species in the EU27 countries have declined severely during the 20th century (so before the last ten years).",Decreasing,"This species occurs in France (the western Pyrenees, les Landes, Gironde to Charente-Maritime and Charente, Sarthe, Seine-et-Marne, Savoie and Isère), Switzerland (Rhine Valley and Tessino), Italy (Varese, Treviso, Friuli-Venezia-Giulia), Slovenia, Austria, Liechtenstein, Poland and Hungary. Sea level-500 m. It is also found throughout Kazakhstan and South Siberia to China, Korea and Japan. The global distribution area of the species is situated both within and outside Europe.","This species is extremely local in very isolated populations and is restricted to (semi-) natural areas. It is reported extinct in Bulgaria, Germany, Switzerland and Slovakia. Strong decline in distribution or population size of more than 30% have been reported from Austria, Slovenia and Ukraine. Decline in distribution or population size of 6-30% have been reported from Croatia, France, Hungary (data provided by the national partners of Butterfly Conservation Europe).","The False Ringlet is a very local species that is declining at an alarming rate in several countries, though more stable in others. It inhabits low-lying, grassy marshes and reed-beds that are usually situated in the shelter of woodland, creating a warm and humid environment. The butterflies fly very slowly and hardly ever colonize nearby habitats. The eggs are deposited one by one on the blades of grasses, like meadow-grasses (Poa spp.), rye-grasses (Lolium spp.), hair-grasses (Deschampsia spp.), sedges (Carex spp.) and Purple Moor-grass (Molinea caerulea). The caterpillars hibernate half-grown in the tussock, where they pupate as well. The False Ringlet has one generation a year. Habitats: humid grasslands and tall herb communities (26%), blanket bogs (20%), raised bogs (13%), fens, transition mires and springs (10%), mixed woodland (6%), broad-leaved deciduous forests (6%), water-fringe vegetation (6%).",Agricultural improvements (inc. land drainage) as well as abandonment of grassland habitats are the largest threats for Coenonympha oedippus. It survives nowadays in small and fragmented habitats where colonies are threatened by isolation.,"The species is listed on the Habitats Directive Annexes 2 and 4 and Bern Convention Annex 2. More research is needed urgently on the distribution and ecology of the species. Suitable habitats should be protected and appropriately managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme. In Hungary, Austria and France, the species only occurs in protected areas.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,arcania,,,,,LC,,LC,,"This species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat.",Stable,"This is a Central European species. Not present in the south of Spain, large parts of Portugal, the southern coast of France, north Brittany, Britain, Ireland, the Netherlands, large parts of Belgium, north of Germany, Denmark, south of Greece and many Mediterranean islands. In Scandinavia it is only found in the south of Sweden and near the Oslo Fjord. Sea level-1750 m. It is also found across the Caucasus to Asia Minor. The largest part of the global distribution area of the species is situated in Europe, but the species also occurs in other continents.","This is a widespread species in its European range, but in some regions it is very local and restricted to (semi-) natural habitats. It is reported extinct in Denmark and the Netherlands. Decline in distribution or population size of 6-30% have been reported from Austria, Belgium, Germany, Latvia, Luxembourg, Portugal, Romania, Spain, Sweden, Switzerland and Turkey (European part) (data provided by the national partners of Butterfly Conservation Europe).","The Pearly Heath is found on dry, to moderately damp, grasslands and grassy places at the edges of woodland or scrub. The Pearly Heath is common in some areas. They are active butterflies that fly a lot and are therefore easy to find. The males can often be found, perched in scrub, basking in the sun, from where they chase any females that pass by. In the evening, the butterflies gather to roost communally in scrub or at wood margins. Meadow-grasses (Poa spp.), bents (Agrostis spp.), melicks (Melica spp.), fescues (Festuca spp.) and many other grasses are used as foodplants, the preferred species differing between regions. The female lays its eggs one by one, or in short rows, on blades of grass. When half-grown, the caterpillar hibernates in a tussock of grass, also pupating there later, deep down in the tussock. This species has one generation a year. Habitats: broad-leaved deciduous forests (18%), mesophile grasslands (15%), mixed woodland (11%), dry calcareous grasslands and steppes (11%), heath and scrub (8%), dry siliceous grasslands (8%).",This species is not believed to face major threats at the European level.,"This species occurs in a number of protected areas across its range. No specific conservation actions are needed at the European level, but in countries where the species is declining, important habitats should be protected and managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,thyrsis,,,Yes,Yes,LC,,LC,,"This species is listed as Least Concern, since it has not been declining by more than 25% in the last ten years and its population size is probably larger than 10,000 adult individuals.",Stable,"Occurs on almost all Crete (between an altitude of 0-1,800 m). This is a European endemic species.","A local species, restricted to (semi-) natural areas.","The Cretan Small Heath occurs on grassy vegetation and in open scrub. The butterflies fly quickly and close to the ground. When resting, they always keep their wings closed. It is uncertain how many generations this species has a year, either one generation with a long flight period, or two or more generations, each with a short flight-period. Habitats: sclerophyllous scrub (50%), dry calcareous grasslands and steppes (50%).","Although this is a European endemic with a restricted range, this species is not believed to face major threats at the European level.","No specific conservation actions are needed at a European level. But since it has a restricted global range, its distribution and trend should be monitored closely, for example by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,corinna,,,Yes,Yes,LC,,LC,,"This species is listed as Least Concern, since it has not been declining by more than 25% in the last ten years, its European extent of occurrence (EOO) is larger than 20,000km² and its population size is probably larger than 10,000 adult individuals.",Stable,"Occurs on the islands Corsica, Sardinia and Capraia. Found from sea level-1,200 m, occasionally to 2,000 m. This is a European endemic species.","A local species, restricted to (semi-) natural areas.","The Corsican Heath is found in different sorts of habitats, flower-rich grasslands at lower altitudes, dry scrub of open or dense maquis, deciduous woodlands, especially in valleys and ravines and coniferous forests at high altitudes. It uses the false-brome Brachypodium retusum and other grasses as foodplants. This species has several, overlapping generations a year. Habitats: dry calcareous grasslands and steppes (50%), sclerophyllous scrub (50%).",This species is not believed to face major threats at the European level.,This species occurs in a number of protected areas across its range. No specific conservation actions are needed at a European level.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,gardetta,,,Yes,,LC,,LC,,"This species is listed as Least Concern, since it has not been declining by more than 25% in the last ten years, its European extent of occurrence (EOO) is larger than 20,000km² and its population size is probably larger than 10,000 adult individuals.",Decreasing,"Occurs from France to Slovenia: in the east of France, in the northern part of the Massif Central; in the Jura; in the Alps from the French Alps to the Karavanke Mountains. in Austria, and Julian Alps in Slovenia. Found at altitudes from 800-2,900 m although mostly between1,400-2,400 m. This is a European endemic species.",This species is widespread in the mountainous areas of Europe. Declines in distribution or population size of 6-30% have been reported from Austria (data provided by the national partners of Butterfly Conservation Europe).,"The Alpine Heath is mostly found on open, sub-alpine and alpine grasslands and on grasslands with scattered bushes and trees. It can occur in high numbers in some places. The female lays its eggs, mostly one by one, on grass stalks. The caterpillars hibernate and pupate at the beginning of the summer, the pupa hanging from a plant, usually close to the ground. It has one generation a year. Habitats: alpine and subalpine grasslands (55%), mesophile grasslands (22%), broad-leaved deciduous forests (22%).","Although this species shows a decline in a part of its European range, it is not believed to face major threats at the European level.","This species occurs in a number of protected areas across its range. No specific conservation actions are needed at a European level, but in countries where the species is in decline important habitats should be protected and managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,orientalis,,,Yes,,VU,A2c,DD,,"The species has a limited range in Europe. A strong decline is reported from Bosnia and Herzegovina. It is considered as Vulnerable at the European level. The situation in Greece (EU27 country) is unclear, therefore it is listed as Data Deficient in the EU27.",Decreasing,"The Balkan Heath is restricted to a small area of the Balkans, between 800-2,000 m elevation. This is a European endemic species.","A local species, restricted to (semi-) natural areas. Strong declines in distribution or population size of more than 30% have been reported from Bosnia and Herzegovina (data provided by the national partners of Butterfly Conservation Europe).",This species is local in grassy woodland clearings. Detailed habitat descriptions are not available.,This species has a limited global range and only occurs in a few countries in the Balkan. The ecology and habitat requirements are largely unknown. This butterfly is probably threatened by abandonment.,More research on distribution and ecology is needed. Important habitats should be protected and managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,rhodopensis,,,Yes,,LC,,LC,,"This species is listed as Least Concern, since it has not been declining by more than 25% in the last ten years, its European extent of occurrence (EOO) is larger than 20,000km² and its population size is probably larger than 10,000 adult individuals.",Stable,"Occurs in Italy very locally in the Apennines and Mount Baldo in the Alps. In southeast Europe, it is present in several mountainous areas (from the Croatian coastal mountains, Bosnia, south of Serbia and FYR of Macedonia to southeast of Bulgaria and north of Greece). Found at altitudes between 800-2,500 m. This is a European endemic species.","A local species, restricted to (semi-) natural areas.","The Eastern Large Heath occurs mainly on grasslands above the tree-line. It is sometimes found in clearings in damp woodland. The caterpillars feed on fescues (Festuca spp.), Blue Moor-grass (Sesleria albicans), cotton-grasses (Eriophorum spp.), White Beak-sedge (Rhynchospora alba) and Beaked Sedge (Carex rostrata). This species has one generation a year and passes the winter as a caterpillar. Habitats: alpine and subalpine grasslands (41%), mesophile grasslands (33%), dry calcareous grasslands and steppes (25%).",This species is not believed to face major threats at the European level.,The species occurs only in protected areas in Croatia. No specific conservation actions are needed at a European level.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,dorus,,,,,LC,,LC,,"This species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat.",Decreasing,"This species occurs throughout most of Portugal and Spain, in the southeast of France (from the eastern Pyrenees, via the Cevennes and Provence to the Alps), the adjacent part of the Italian Maritime Alps and in north and central Apennines. 100-2,200 m. It is also found in Northwest Africa. The largest part of the global distribution area of the species is situated in Europe, but the species also occurs in other continents.",This species is widespread in part of Europe. Decline in distribution or population size of 6-30% have been reported from Spain (data provided by the national partners of Butterfly Conservation Europe).,"The Dusky Heath is a butterfly of dry, grassy vegetation, such as found on rocky slopes in low scrub, thickets and in woodland clearings. Different grasses are used as foodplant, including bent (Agrostis spp.) and Sheep's-fescue (Festuca ovina). It has one generation a year and hibernates as a caterpillar. Habitats: dry calcareous grasslands and steppes (50%), heath and scrub (16%), sclerophyllous scrub (16%), dry siliceous grasslands (16%).","Although this species shows a decline in a part of its European range, it is not believed to face major threats at the European scale.","This species occurs in a number of protected areas across its range. No specific conservation actions are needed at the European level, but in countries where the species is declining, important habitats should be protected and managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,amaryllis,,,,,NA,,NA,,"This species is considered Not Applicable, as Europe is at the margin of its global distribution range.",Unknown,"This species is present in the southern Urals, Altai Mountains, West and East Siberia, Transbaikalia, the Amur and Ussuri regions, China, Mongolia and Korea. Sea level - 1,700 m (Tuzov, 2,000; Tshikolovets, 2003). Europe is at the margin of the global distribution area of the species.","This is a local species, restricted to (semi-) natural areas.","This butterfly is a typical species of lowland and mountain meadows, tundra and steppe habitats. In the eastern part of its range it is also found in sparse larch forests and moorlands. In the mountains it often occurs in tundra and alpine meadows. The caterpillars feed and hibernate on the leaves of various Poa species. This butterfly has one generation a year has one generation a year(Tuzov 2,000, Tshikolovets 2003). Habitats: dry calcareous grasslands and steppes (50%), dry siliceous grasslands (50%).",Not examined.,No specific conservation actions are needed at the European level.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,phryne,,,,,CR,A2c,NE,,"In Ukraine, this species is restricted to two small plots of virgin steppe in the north-eastern part of Crimea, where it is reported to decline (Van Swaay & Warren, 1999: decline >75% in 25 years). The status and trend in Russia are unclear, but this species is rare (distribution is less than 1%). It is therefore considered as Critically Endangered. This species is absent from the EU27 member states.",Decreasing,"This species is present from the Crimea in Ukraine through Southern Russia to northern and central Tian-Shan, West Siberia (south) and the Altai Mts. Up to 3,000 m, in Urals and Caucasus only up to 800 m (Tuzov 2,000, Tshikolovets 2003). It occurs in the steppe zone from Eastern Europe to the Altai. The global distribution area of the species is situated both within and outside Europe.","This is a local species, restricted to (semi-) natural areas. Strong decline in distribution or population size of more than 30% have been reported from Ukraine (data provided by the national partners of Butterfly Conservation Europe).","Coenonympha phryne may be found in virgin steppes, semi-desert and dry slopes on limestone. While the sites where the butterflies are on the wing are usually small, the local density of individuals can be high. The males show a particular fast flight, chasing on females to mate with. The females try to get rid of the males by dropping out of the air and landing in dense grassy fescue vegetation, where they then hide for a while. The foodplants are probably several species of Stipa and fescues (Festuca spp). Hibernation takes place as caterpillar or as pupa. This species is single-brooded (http://babochki-kryma.narod.ru/main.htm). Habitats: dry calcareous grasslands and steppes (50%), dry siliceous grasslands (16%), mixed woodland (16%), mesophile grasslands (16%).","This butterfly and its habitats are threatened by agricultural improvements, fragmentation and recreational activities.",More research is needed on the distribution and ecology of the species. Suitable habitats should be protected and appropriately managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.,"van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,hero,,,,,VU,A2c,VU,A2c,"In Europe and the EU27 countries, a population decline of more than 30% falls within the uncertainty limits for this species' population decline. Therefore, this species is considered as Vulnerable. It should however be noted that both the distribution and population size of this species, especially in Western and Central Europe, have declined severely during the 20th century (so before the last ten years).",Decreasing,"This species occurs in small, strongly isolated populations, in France (Allier, Nievre, Saone-et-Loire, Ain, Jura Mountains, Haut Rhin, Bas Rhin, Seine-et-Marne, Meuse and Moselle), northwest, northeast and central Switzerland, south and east Germany, Poland, the Baltic States, south of Finlan and of Sweden, Slovakia and north Austria. Sea level-750 m. This species is present across temperate Asia to China, Korea and Japan. The global distribution area of the species is situated both within and outside Europe.","This is a widespread species in the eastern part of its European range, but in most of Western and Central Europe it is very rare and restricted to a few sites of good quality habitat. C. hero is declining in Western and Central Europe. Strongholds nowadays in Eastern Europe (Russia, Baltic states). It is reported extinct in Belgium, Czech Republic, Denmark, Luxembourg, Switzerland and the Netherlands. Strong decline in distribution or population size of more than 30% have been reported from Germany and Ukraine. Decline in distribution or population size of 6-30% have been reported from Austria, France, Latvia, Lithuania, Norway, Poland and Sweden (data provided by the national partners of Butterfly Conservation Europe).","The Scarce Heath occurs in damp to wet grassy meadows in or at the edges of woods. Sometimes, they occur away from woods in drier places or in flower-rich grassland. The butterflies are fond of settling in grass and do not fly far, nor very often. Among the grasses they use as food are Tufted Hair-grass (Deschampsia cespitosa) and Bearded Couch (Elymus caninus). When half-grown, the caterpillar hibernates in a grass tussock, later also pupating there. This species has one generation a year. Habitats: humid grasslands and tall herb communities (26%), mixed woodland (19%), broad-leaved deciduous forests (14%), mesophile grasslands (9%), fens, transition mires and springs (7%).","The main threats are from drainage, agricultural improvements and changing grassland and woodland management. This has caused strong declines and even local extinctions in many countries in Western and Central Europe.","The species is listed on the Habitats Directive Annex 4 and Bern Convention Annex 2. This species occurs in a number of protected areas across its range. In Western and Central European countries where the species is in decline, important habitats should be protected and managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,glycerion,,,,,LC,,LC,,"This species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat.",Stable,"This species occurs in the north of Portugal and the north of Spain (Cantabrian Mts., Pyrenees to Montes Universale). This species occurs from the south of Finland via the Baltic States, Poland, Central and East Germany and the south of Belgium to the northeast of France and from Switzerland via the north of Italy and central Apennines, the Balkans to the north of Greece. 200-2,000 m. It is also found from central and south Siberia to Japan. The global distribution area of the species is situated both within and outside Europe.","This is a widespread species in its European range, but in some regions it is very local and restricted to (semi-) natural habitats. It is reported extinct in Belgium. Strong decline in distribution or population size of more than 30% have been reported from Ukraine. Decline in distribution or population size of 6-30% have been reported from Austria, France, Germany, Spain and Switzerland (data provided by the national partners of Butterfly Conservation Europe).","The Chestnut Heath inhabits dry to damp grasslands in woods, meadows, nutrient-poor grassland, calcareous grasslands and open marshy habitats. These grasslands are sometimes quite intensively grazed, as can happen on calcareous grassland. However, if grazing is absent, for a few years, change in the grassland does not seem to affect the butterflies. The butterflies do not fly very much and only cover limited distances. The eggs are laid one by one in short rows on the blades of grasses, such as fescues (Festuca spp.), Tor-grass (Brachypodium pinnatum), Purple Moor-grass (Molinea caerulea), Upright Brome (Bromus erectus) and Crested Dog.s-tail (Cynosurus cristatus). Pupation takes place deep down in the vegetation. The Chestnut Heath has one to two generations a year, depending on the altitude and latitude of its breeding ground. In the field the Chestnut Heath is often confused with the Small Heath (C. pamphilus) and therefore not noticed. On the Iberian Peninsula, there is a sub-species C. g. iphioides, with brightly contrasting eyespots on the underside of the hindwing. Habitats: mesophile grasslands (23%), dry calcareous grasslands and steppes (12%), humid grasslands and tall herb communities (12%), mixed woodland (11%), dry siliceous grasslands (9%), broad-leaved deciduous forests (6%).",This species is not believed to face major threats at the European level.,"This species occurs in a number of protected areas across its range. No specific conservation actions are needed at the European level, but in countries where the species is declining, important habitats should be protected and managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
ANIMALIA,ARTHROPODA,INSECTA,LEPIDOPTERA,NYMPHALIDAE,Coenonympha,leander,,,,,LC,,LC,,"This species is listed as Least Concern, as it has been evaluated against all the IUCN criteria and does not meet, nor is it close to meeting (e.g. populations have not been declining by more than 25% in the past 10 years), the thresholds for any category of threat.",Stable,"This species occurs in Southeast Europe: south of Serbia, FYR of Macedonia, Albania, Romania (south of the Carpatian Mountains), Bulgaria and in the north of Greece. 350-1,900 m, often at higher altitudes than 900 m. It is furthermore present in South Siberia and across Transcaucasia to Asia Minor and Iran. The global distribution area of the species is situated both within and outside Europe.","Although widespread in a part of Europe, this species is local and restricted to (semi-) natural areas. Decline in distribution or population size of 6-30% have been reported from Romania (data provided by the national partners of Butterfly Conservation Europe).","The Russian Heath is found both on dry, as well as somewhat damp, grassy vegetation, at wood margins and in woodland clearings and on grasslands. The butterflies have a rather low flight. At rest, just like other heaths, the Russian Heath keeps its wings closed. Sheep's-fescue (Festuca ovina) and Slender False-brome (Brachypodium sylvaticum) are among the grasses used as foodplants. This species has one generation a year and hibernates as a caterpillar. Habitats: mesophile grasslands (25%), broad-leaved deciduous forests (25%), mixed woodland (25%), dry siliceous grasslands (16%), alpine and subalpine grasslands (8%).",This species is not believed to face major threats at the European level.,"This species occurs in a number of protected areas across its range. No specific conservation actions are needed at the European level, but in countries where the species is declining, important habitats should be protected and managed. The effects of conservation actions should be monitored by a Butterfly Monitoring Scheme.","van Swaay, C., Wynhoff, I., Verovnik, R., Wiemers, M., López Munguira, M., Maes, D., Sasic, M., Verstrael, T., Warren, M. & Settele, J."
