Kingdom,Phylum,Class,Order,Family,Genus,Species,Subspecies,Taxonomic Notes,Endemic to Europe,Endemic to EU27,European regional Red List Category,European regional Red List Criteria,EU27 regional Red List Category,EU27 regional Red List Criteria,Rationale of the Red List Category,Population Trend,Range,Population,Habitat,Threats,Conservation Actions,Red List Assessors
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Hemorrhois,ravergieri,,"This species is included in Hemorrhois, rather than Coluber, following Nagy et al. (2004).",,,NA,,NA,,"Listed as globally Least Concern in view of its wide distribution, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category. Southern relictual populations are generally considered to be threatened.",Unknown,"This species has been recorded from central, eastern and southeastern Turkey, east to the southern Caucasus, Iran, Iraq, through Central and South Asia, into western Mongolia and northwestern China. There are isolated populations in northern Jordan, Lebanon (restricted to montane areas) and Mount Hermon, and it has been recorded from Greece (the island of Kos), but this might be a misidentification and requires further confirmation. In the north and east of its range the species has a continuous distribution, in the Near East it has a relictual montane range. It can occur from about 900m to 2,400m asl.",In the north of its range it is quite common in montane areas; in the south it is a rare relictual species.,"This species is found in sparsely vegetated, rocky or stony areas, in montane regions. It is not present in human modified areas. This species lays eggs.",There are no major threats to the species in Turkey. Relictual southern populations are possibly threatened by overgrazing of habitat. It is regularly persecuted and this might especially impact relictual populations.,This species is present in the Mount Hermon protected area. It is protected by Israeli national legislation.,"Ahmad Mohammed Mousa Disi, Souad Hraoui-Bloquet, Riyad Sadek, Yehudah Werner, Wolfgang Böhme, Petros Lymberakis, Varol Tok, Ishmail Ugurtas, Murat Sevinç, Pierre-André Crochet"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Gallotia,auaritae,,"This taxon was originally described as a subspecies of Gallotia simonyi by Mateo et al. (2001), but we follow Afonso and Mateo (2003) in treating it as a full species. There is an urgent need to establish the identity of recently observed animals in northern La Palma (Mínguez et al. 2007) which might represent a remnant population of this species.",Yes,Yes,CR,D,CR,D,"Listed as Critically Endangered because any remnant population possibly totals fewer than 50 mature individuals. It is also possible that this species will qualify for the C2a(i) criteria, however additional studies are needed into the total population number and current population trend.",Unknown,"This possibly extinct species once ranged from sea-level up to 800m asl in the littoral zone of La Palma in the Canary Islands (Spain). Its decline started 2,000 years ago with the arrival of humans on La Palma. Although it was believed to have become extinct in the last 500 years, there are recent sightings and photographs of giant Gallotia lizards from northern La Palma (Mínguez et al. 2007; (Jose Antonio Mateo Miras pers. comm. 2008). While the identity of these lizards needs to be verified through the capture of an individual, it is probable that there has only ever been a single species of large Gallotia on La Palma (Barahona et al. 2000; Mateo et al. 2003; Jose Antonio Mateo Miras pers. comm. 2008). Recent observations have been between 40 and 200m asl.","While this species is possibly extinct, recent observations suggest that a small remnant population of these lizards is present in northern La Palma (Mínguez et al. 2007; Jose Antonio Mateo Miras pers. comm. 2008).","It apparently previously occurred through the littoral zone of La Palma, living in xerophytic vegetation. It is presumably an egg-laying species.","The causes of extinction over much of this species range appear to have been introduced cats, consumption by people, and conversion of land to agricultural use. The current threats to any remaining populations need further investigation.","It is not known if the species is present in any protected areas. There is a need to verify the identity of animals recently observed; if these are not individual of Gallotia auaritae, it remains probable that these populations will still be of very high conservation concern. There is an urgent need to secure any remaining populations of giant Gallotia lizards on La Palma, including strict protect of areas of suitable habitat and prevention of collection of animals for non-research purposes.","Jose Antonio Mateo Miras, Iñigo Martínez-Solano"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Eremias,velox,,,,,LC,,NE,,"Listed as Least Concern in view of its wide distribution, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.",Decreasing,"This widely distribtued lizard ranges from the Caucasus region in the west (including Azerbaijan, Georgia and Russia), through Iran, Middla Asia and Central Asia, as far east as western China. Within Iran, this species occurs on the southern coast of the Caspian Sea, valleys of the Kopet Dagh and scattered localities on the northern and western margins of the Central Plateau (Anderson 1999). In Pakistan, it is found from Waziristan westward through the Quetta region almost to Nushki (Minton 1966). It can occur up to around 2,300m asl (Pakistan).","In general, it is a common, often locally abundant, species (up to 80-200 animals per hectare). It appears to be a common species in Pakistan (Minton, 1966).","This diurnal species has been recorded in Iran from silty alluvium flats, among sparse scrub, steppe and grassland vegetation. It is also found in irrigated areas and dry stream beds (Minton, 1966; Anderson, 1999). In Middle Asia and Transcaucasia, populations are often associated with stabilized and semi-stable sandy soils, rocky steppes and foothills with sparse herbaceous and shrub vegetation. It is not found in extremely arid conditions (Minton, 1966). Animals generally live in burrows at the base of shrubs (Minton, 1966). Females lay two or three clutches of between two and six eggs annually.",In some areas the species is threatened by habitat conversion due to expansion of intensive agriculture and overgrazing of its habitat.,"Other than research activities, no direct conservation measures are needed for this species as a whole. In view of its wide range, it seems likely that the species is found within a number of protected areas.","Boris Tuniyev, Natalia Ananjeva, Aram Agasyan, Nikolai Orlov, Sako Tuniyev, and Steven Anderson"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Algyroides,nigropunctatus,,,Yes,,LC,,LC,,"Listed as Least Concern in view of its wide distribution, presumed large population, and because it does not appear to be declining fast enough to qualify for listing in a more threatened category.",Unknown,"This species ranges along the eastern Adriatic coastal region from extreme northeastern Italy and southern Slovenia, southwards into coastal Croatia and a few river valleys in Bosnia-Herzegovina, through southern Serbia, Montenegro, Albania (where it is widespread except in the east), Macedonia (two isolated populations in the north and southwest) to western Greece. It is present on some Croatian Adriatic islands and on the Ionian islands of Greece (except Zakinthos). It occurs from sea level up to 1,500 m asl (in Albania).",It can be abundant in suitable habitat.,"This species is found in open woodlands, scrubland, hedges, bushes, on walls and in olive groves. In river valleys it can be found close to water on rocks and cliffs. The species can be found in urban areas. It is most often found in shaded or semi-shaded areas, although animals can be observed basking on rocks and tree trunks. It is an egg-laying species.","The threats to this species are not well known, although it appears to be a somewhat adaptable species. It may be locally threatened by habitat loss through fires, deforestation, agricultural intensification and the development of tourism facilities.","It is protected by international and national legislation (Appendix II of Bern Convention, Annex IV of EU Habitats Directive, national legislation e.g. in Greece). It is present in many protected areas. No immediate conservation actions are needed.","Wolfgang Böhme, Petros Lymberakis, Rastko Ajtic, Idriz Haxhiu, Jelka Crnobrnja-Isailovic, Roberto Sindaco"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,SCINCIDAE,Chalcides,sexlineatus,,,Yes,Yes,LC,,LC,,"Listed as Least Concern because, although its Extent of Occurrence is less than 5,000 km2, it is common, occurs in habitats that are not significantly threatened, and does not appear to be in decline.",Stable,"This species is endemic to the island of Gran Canaria in the Canary Islands of Spain. It is also present on the small islet of Gando. This species is found from sea level up to elevations approaching 1,950m asl.","It is abundant, but easily overlooked, over most of the island.","It is found in a wide variety of habitats including, humid meadows and valleys, arid gullies and sandy areas, woodland and plantations (the species is rarer in these habitats), cultivated land, especially stony areas or sites with stone walls. The females give birth to between two and seven fully formed young.","There is some collection of this species for the pet trade, but not at a level to constitute a threat to the species. There is also predation of the species by cats, but this is also unlikely to be a significant threat.",This species is protected by national and international (Bern Convention) legislation. It occurs in a number of protected areas.,"Jose Antonio Mateo Miras, Valentin Pérez-Mellado, Iñigo Martínez-Solano"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Coronella,austriaca,,"There are three subspecies: C. a. austriaca is present over most of the species range; C. a. fitzingeri (Bonaparte, 1840) inhabits the southern part of the Italian Peninsula and the island Sicily; C. a. acutirostris Malkus 1995, has been recently described for the populations of the north-western Iberian Peninsula.",,,LC,,LC,,"Listed as Least Concern in view of its very wide distribution, presumed large population, and although it is declining in parts of its range, overall it is unlikely to be declining fast enough (30% or more) to qualify for listing in a more threatened category at the global level.Turkey: LC",Decreasing,"This species ranges from southern Scandinavia (Norway and Sweden where it is extremely fragmented and rare) and the Baltic region, southwards as scattered populations through western, central and eastern Europe (excluding most of mainland Denmark, parts of southwestern France, and much of southern Iberia), into northern Turkey (much of Anatolia, with some isolated southern populations), the Caucasus region, northern Iran (Central Province) and Kazakhstan. It is also present in southern England (United Kingdom), on the Italian islands of Elba and Sicily. In Spain the species has been recorded from the Sierra Nevada, and there is an voucher specimen in the EBD collection collected in the Cádiz province (Juan M Pleguezuelos pers. comm. October 2008). It is found from sea level up to 2,750m asl.","It can be generally common in southern parts of its range, but it can also be rare, with fragmented populations in many northern parts of its range. The species can be hard to detect and populations may be overlooked (Benedikt Schmidt pers. comm.). It is always rare in southern Sweden, but it is extremely rare on the Baltic island of Åland (Alexander Westerström pers. comm.). In Switzerland, it is still relatively abundant in the Alps but there is a ongoing decline in the lowlands, mainly due to agricultural intensification (Benedikt Schmidt pers. comm.). It is also extremely rare in the isolated populations of southern Iberian Peninsula (Juan M Pleguezuelos pers. comm., October 2008); on average, in some populations 500 hours of fieldwork are needed to find an individual (Santos et al. in press).","It is found in moorland, rocky coastlines, open woodland (deciduous, coniferous and mixed) and scrubland, hedgerows, woodland edges, heathland, sandy coastal sites, rocky areas, screes, subalpine and open areas with sparse vegetation. On the southern Iberian Peninsula and Greece it is largely restricted to upland or montane areas. Between two and 19 fully formed young (3.9 on average) are born at the end of August - October. The period of activity lasts from end of March - April to September - October but this varies largely according to latitude and altitude.","It is threatened in parts of its range by the intensification of agricultural practices, afforestation of open areas (e.g.. in Belgium) and fires in woodland or scrubland. Many populations are vulnerable because of their fragmented nature, and through  overgrowth of the species preferred open habitats (for instance, in abandoned traditional farmland). Populations from the southern Iberian Peninsula (Sierra Nevada) could be threatened by climate change and displacement by more competitive Mediterranean species (Juan M Pleguezuelos pers. comm., October 2008). Intrinsic threats for southern populations include poor recruitment capacity, extremely low density, isolation of populations, and global climate warming (for mountain populations) (Juan M Pleguezuelos pers. comm., October 2008). While it is not collected, the species is sometimes persecuted through confusion with vipers.","This species is listed on Annex II of the Bern Convention, and on Annex IV of the European Union Habitat and Species Directive. It is protected by national legislation in parts of its range in most western European states. The species is present in a number of European protected areas. It is included in the national Red Data Books of a number of counties. This species is currently categorized as Vulnerable in Poland (Bartosz Borczyk pers. comm.). This species is categorized as Vulnerable in Switzerland (Monney and Meyer, 2005).","Jelka Crnobrnja Isailovic, Rastko Atjic, Milan Vogrin, Claudia Corti, Valentin Pérez Mellado, Paulo Sá-Sousa, Marc Cheylan, Juan Pleguezuelos, Alexander Westerström, Cornelius C. De Haan, Varol Tok, Bartosz Borczyk, Bogoljub Sterijovski, B. Schmidt"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,levendis,,,Yes,Yes,VU,D2,VU,D2,"This species is assessed as Vulnerable as it has a tiny range (it is restricted to two uninhabited islets with a total area of c.2km2). While the islets it is found on are isolated and have no significant human impacts at present, the species is likely to rapidly decline with the introduction of predators (such as cats) or through any degradation of habitat.",Stable,"This species is only found on the islets Pori and Lagouvardos, north of the island of Antikythira, between Crete and Peloponnesos (Greece).","Although the population size has not been quantified, it is presumably small overall, even though the species is common on the larger of the two islets.",This species occupies rocky areas and Mediterranean-type shrubland (frygana). It is an egg-laying species.,"There are no threats known to affect the species at present, but it would be highly vulnerable to introduced predators (e.g. cats), or to the introduction of goats which would severely overgraze the species' habitat.","No specific conservation measures are in place. It is recommended that restrictions are placed on visiting the islands, to prevent the introduction of new species that might prey upon P. levendis or destroy its habitat.",Petros Lymberakis
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Podarcis,siculus,,"The gender of the genus Podarcis has been considered to be feminine by some authors (Arnold, 2000; Lanza and Boscherini, 2000; Montori and Llorente, 2005) and masculine by others (Böhme 1997; Böhme 1998). We follow here the recent publication by Böhme and Köhler (2005) in considering the gender of Podarcis to be masculine. It is possible that this is a complex of several species (Oliverio et al. 1998, 2000), but the differences noted could represent intraspecific variation (Capula and Ceccarelli 2003).",,,LC,,LC,,"Global: LCTurkish: NAEurope: LCEU 27: LCListed as Least Concern in view of its wide distribution, tolerance of a broad range of habitats, large population, and because it is an increasing species.In Turkey, this species is evaluated as Not Applicable because it was most likely introduced after 1500.",Increasing,"This species ranges throughout Italy south of the Alps, including on Sicily, Sardinia, and many other islands in the Tyrrhenian Sea, in extrem southern Switzerland, Corsica (France), and along the Adriatic coastal area from southwestern Slovenia, through western and southern Croatia and extreme southern Bosnia-Herzegovina to Kotor, Montenegro. It also occurs as isolated introduced populations in southern France, the Iberian peninsula (Spain and Portugal), Menorca in the Balearic Islands (Spain), on both sides of the Bosphorus in Turkey, Ile La Galite (Tunisia), and Isola di Lampedusa (Italy). It has been introduced to a number of sites in the United States, and might have been introduced to Libya and Tunisia. It ranges from sea level up to 2,200m asl.","It is a very common species except in the northern part of its range. There are many isolated populations, and in some places it is an aggressive invasive species. Overall, its population is probably increasing.","It is found in grassy areas, roadside verges, hedgerows, scrubland, woodland edges, inside pine plantations, vineyards, orchards, meadows, coastal dunes, parkland, urban areas, and on stone walls and buildings. In the northern part of its range, it mainly lives in riparian or coastal areas. It thrives in habitats disturbed by human activities in the southern part of its range. It is an egg-laying species (Sindaco and Romano, pers. comm. 2008).","There are no major threats to this adaptable species.  In the northern part of its range, it is threatened by small scale agricultural conversion of its riverine habitats.  Localized or insular populations may be vulnerable by predation by cats, but generally it is an invasive that can displace native populations of other species in its invasive range (the southern part of its range and in the areas where it has been introduced).  Because it is locally common, this species is collected for use as food for pet snakes.",It is listed on Annex II of the Bern Convention and Appendix IV of the EU Habitats Directive. It is protected by national legislation in a number of its range states. It occurs in many protected areas.,"Jelka Crnobrnja Isailovic, Milan Vogrin, Claudia Corti, Valentin Pérez Mellado, Paulo Sá-Sousa, Marc Cheylan, Juan Pleguezuelos, Roberto Sindaco, Antonio Romano, Jelka Crnobrnja Isailovic, Aziz Avci"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Elaphe,dione,,"The validity of subspecies described from western Siberia and the Altai region, E. d. niger Golubeva, 1923 and E. d. tenebrosa Sobolevsky, 1929, is disputed.",,,LC,,NE,,"Listed as Least Concern in view of its wide distribution, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.",Decreasing,"This widespread snake ranges from eastern Ukraine, through southwestern Russia and parts of the Caucasus, to Middle and Central Asia, and from here to eastern Russia, Mongolia and China and possibly Korea. There is an isolated Iranian population in Mazandaran Province and Seman Province (Latifi, 1991). It has been recorded between sea level and 3,580m asl.","This is one of the commonest snakes in parts of Russia, Kazakhstan and Middle Asia.","This diurnal species is found in a variety of habitats, including, forests, mountainous areas, fields, rivers and even coastal areas (Latifi 1991). It is an oviparous species, the females lay clutches of 5 to 24 eggs.",There are no major threats to this species as a whole.,"In view of its wide range, it is likely to occur in many protected areas. No direct conservation measures are currently needed for this species as a whole. Additional research is needed into the taxonomy of this species.","Aram Agasyan, Aziz Avisi, Boris Tuniyev, Jelka Crnobrnja Isailovic, Petro Lymberakis, Claes Andrén, Dan Cogalniceanu, John Wilkinson, Natalia Ananjeva, Nazan Üzüm, Nikolai Orlov, Richard Podloucky, Sako Tuniyev, Uğur Kaya"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Eirenis,modestus,,,,,LC,,LC,,"Turkish: LCListed as Least Concern in view of its wide distribution, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.",Stable,"This species is found on the islands of Lesbos, Chios, Samos, Alzonisi, Kalymnos, Leros, Symi and Megisti (= Kastelorizo) of eastern Greece, through most of Turkey (on the mainland and small rocky islands), eastwards into the Caucasus Mountains of south Russia, eastern Georgia, Armenia, and Azerbaijan.  Records from Iran (Central Province and Zanjhan Province) and Iraq should be verified.  Records from Israel, Lebanon and Syria are now considered to refer to Eirenis levantinus. It is not present on Cyprus. It ranges up to 2,500m asl (in Anatolia).","It is generally a common species. In Iran, this species is rare. The ecology and status of population has not been investigated widely.","This species occurs in a wide variety of dry, rocky areas with sparse vegetation. It can be also be found in woodland, fallow agricultural land and cultivated areas. It spends most of its time under stones. The female lays between three and eight eggs in a clutch. Oviposition for Armenia occurs between the second part of June and July; the young appear in July.","There appear to be no major threats to this widespread and adaptable species over most of its range. In Dagestan, its habitat is being converted to agricultural use.","This species is listed on Appendix III of the Bern Convention. It is present in many protected areas. It is protected by national legislation in parts of its range. The species is included into the ""Annotated list of taxa and populations required a special attention to the status in the wildlife"" (Appendix to the Red Data Book of Russian Federation, 2001). It is protected on territory of several reserves: Khosrov, Erebuni, Dilijan (Armenia), Vashlovany (Georgia), Gyrkansky, Shakhbuzsky (Azerbaijan).","Petros Lymberakis, Varol Tok, Ishmail Ugurtas, Murat Sevinç, Pierre-André Crochet, Göran Nilson, Steven Anderson,Claus Andrén"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Iberolacerta,martinezricai,,"This species was formerly treated as a subspecies of Iberolacerta monticola, but genetic and morphological data support a full specific rank (Mayer and Arribas 2003; Arribas and Carranza 2004; Crochet et al. 2004). It was formerly included in the genus Lacerta, but is now included in Iberolacerta, following Carranza et al. (2004), and based on evidence from Arribas (1998, 1999), Carranza et al. (2004), Harris et al. (1998) and Mayer and Arribas (2003).",Yes,Yes,CR,B2ab(v); C2a(ii),CR,B2ab(v); C2a(ii),"Listed as Critically Endangered because its Area of Occupancy is probably less than 10km2, all individuals are in a single sub-population, and there is a continuing decline in the number of mature individuals; and because its population size is estimated to number fewer than 250 mature individuals, with no sub-population greater than 50 individuals, and it is experiencing a continuing decline.",Decreasing,"This species is endemic to Sierra de Francia, Salamanca in Spain at between 800 (Batuecas) and 1,723m asl (Peña deFrancia). The main population is at the peak of the mountain, with some observations from nearby at lower elevations.",It is a very rare species that is in decline. Its population is probably less than 100 mature individuals. Probably 90% of the population is at the peak of the mountain.,"It lives in rocky habitats at high altitudes in temperate forest. If its breeding is similar to that of Iberolacerta cyreni, the females lay a clutch of three to ten eggs once or twice a year.","It is threatened by the collection of specimens, the construction of roads, the use of all-terrain vehicles and the effects of seasonal tourism. It might be affected in the future by climate change.","It occurs in the Parque Natural de las Batuecas y Sierra de Francia, but specific management for the recovery of this species is required. A full-scale recovery programme should be developed, which should probably include captive breeding as part of the overall strategy.","Valentin Pérez-Mellado, Rafael Marquez, Iñigo Martínez-Solano"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Hemorrhois,nummifer,,"This species is included in Hemorrhois, rather than Coluber, following Nagy et al. (2004).",,,LC,,LC,,"Listed as Least Concern in view of its wide distribution, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.Turkey: LC",Unknown,"This species ranges from the Aegean islands of Greece (including Leros, Rhodos, Symi, Kalymnos, Kos, Lipsi and Megisti Kastelorizo), to Cyprus, western and southern Turkey, southwards into Syria, Lebanon, northern and central Israel and western and northwestern Jordan. It also extends eastwards into northeastern Iran, Armenia, northern Iraq, Turkmenistan, Uzbekistan, eastern Kazakhstan, Tajikistan and Kyrgyzstan. There are isolated populations in northern Egypt (close to Cairo and the southern Sinai Peninsula). It is largely a lowland species, but can be found up to around 2,000m asl in Turkey.",It is generally a very common species. In Egypt it is a rare species.,"This species is found in open areas, including open dry woodland and shrubland, with some rocks and bushy vegetation. It is adaptable and can be found in both rural and urban areas. The females lay clutches of four to 10 eggs.",This species is frequently killed by people as it resembles a viper. In Egypt it is also threatened by collection for the pet trade and may be threatened by general habitat degradation through overgrazing of its habitat.,It is found in many protected areas. It is protected by national legislation in Israel. There is a need to develop national legislation to protect this species in Egypt. It is considered to be Vulnerable in Egypt (S. Baha El Din. pers. comm.).,"Aram Agasyan, Aziz Avisi, Boris Tuniyev, Petro Lymberakis, Claes Andrén, Dan Cogalniceanu, John Wilkinson, Natalia Ananjeva, Nazan Üzüm, Nikolai Orlov, Richard Podloucky, Sako Tuniyev, Uğur Kaya, Varol Tok, Ishmail Ugurtas, Murat Sevinç, Souad Hraoui-Bloquet, Riyad Sadek, Pierre-André Crochet, Ahmad Mohammed Mousa Disi, Yehudah Werner, Sherif Baha El Din"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Iberolacerta,monticola,,"Iberolacerta cyreni and Iberolacerta martinezricai are now separated as distinct species from Iberolacerta monticola (Mayer and Arribas 1996) and mitochondrial DNA (Mayer and Arribas 2003; Carranza et al. 2004a; Crochet et al. 2004). This species was formerly included in the genus Lacerta, but is now included in Iberolacerta, following Carranza et al. (2004), and based on evidence from Arribas (1998, 1999), Carranza et al. (2004), Harris et al. (1998) and Mayer and Arribas (2003). The population in the Montes de León has recently been described as a separate species, Iberolacerta galani (Arribas et al. 2006).",Yes,Yes,VU,B1ab(iii),VU,B1ab(iii),"Listed as Vulnerable because its Extent of Occurrence is less than 20,000 km2, its distribution is severely fragmented, and there is continuing decline in the extent and quality of its habitat.",Decreasing,"This species is present in the Cantabrian Mountains and in Galicia in northwestern Spain, and in the Serra da Estrela in central Portugal. Its populations are severely fragmented. It ranges from sea-level in Galicia to 2,000m asl.","It can occur at high densities where the habitat is suitable, but it is very localized. Some populations are in decline.","In most places, this is a mountainous species often found close to the tree-line in damp habitats, where it can be found in areas of scrub and boulders. In Galicia it also occurs in lowland forest close to the sea, sometimes close to streams. The females lay three to ten eggs in a clutch and may have one to three clutches annually.","The populations of this species are highly fragmented and threatened by habitat loss due to agriculture, silviculture and tourism. Populations in Galicia have been declining through the habitat loss to fire, and the loss of suitable rocky areas.","This species is listed on Annex II of the Bern Convention, and it occurs in a number of protected areas in the Cantabrian Mountains. It occurs in the Serra da Estrela Natural Park in Portugal. The development of an action plan has begun in Portugal.","Valentin Pérez-Mellado, Paulo Sá-Sousa, Rafael Marquez, Iñigo Martínez-Solano"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,LACERTIDAE,Gallotia,bravoana,,"Following the ruling of the International Commission on Zoological Nomenclature, the name of this species is Gallotia bravoana, not Gallotia gomerana.",Yes,Yes,CR,D,CR,D,"Listed as Critically Endangered because its population size is estimated to number fewer than 50 mature individuals, its populations are severely fragmented, and although it is no longer experiencing a continuing population decline, it has only been increasing since 2001.",Increasing,"This species, thought to be long extinct, was rediscovered as a living animal in 1999, and is known only from two separate inaccessible cliffs 2 km apart, close to the Valle Gran Rey, in the west of the island of La Gomera in the Canary Islands (Spain). The species is thought to have once ranged throughout much of La Gomera, and the present range is less than one hectare.",The population of this species consists of only 90 wild individuals remaining in the wild. There is a captive population of about 44 animals (in 2004).,This species is once widespread in many habitat types on La Gomera. It is now restricted to dry cliffs with sparse vegetation. The species is generally diurnal and mostly herbivorous. The females lay a single clutch annually of three to seven eggs on average.,"The main threats to this species are predation by feral cats, and rock falls within its restricted range. The species historically declined through overgrazing, hunting, and predation by feral cats and rats.","It is present in the Parque Rural de Valle Gran Rey. The species is protected by international legislation. A captive breeding programme has been established on La Gomera, and a species recovery plan is in place. There is a need to control cat populations in the vicinity of the remaining animals. Further surveys are needed on La Gomera within other isolated areas to determine if any more remnant populations of this species persist. The implementation of education programmes for local people has been recommended.","Jose Antonio Mateo Miras, Valentin Pérez-Mellado, Iñigo Martínez-Solano"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Zamenis,lineatus,,This species is included in Zamenis following Utiger et al. (2002). It was separated from Z. longissimus by Lenk and Wüster (1999).,Yes,Yes,DD,,DD,,Listed as Data Deficient in view of the absence of information on population status and trends.,Unknown,"This species occurs from central Italy (southern Latium [Corsetti and Romano, in press]) to southernmost Italy including Sicily (but excluding southern Apulia). It ranges from sea level up to 1,600 m asl.",There is little recent information on its abundance.,"It is found in dry, open woodlands and shrubland, field edges, traditionally cultivated land, stone walls and old buildings. It is an oviparous species.","It is threatened by accidental mortality on roads, especially in areas where the species is relatively common. It is also threatened by fragmentation of habitat through intensification of agricultural practices. As with many snakes, this species is generally persecuted by people.","It is listed on Annex III of the Bern Convention, and it is known to occur in some protected areas.","Claudia Corti, Roberto Sindaco, Antonio Romano"
ANIMALIA,CHORDATA,REPTILIA,SQUAMATA,COLUBRIDAE,Dolichophis,caspius,,"This species is included in Dolichophis following Nagy et al. (2004), rather than Hierophis.",,,LC,,LC,,"Listed as Least Concern in view of its wide distribution, presumed large population, and because it is unlikely to be declining fast enough to qualify for listing in a more threatened category.Turkey: LC",Unknown,"This species is present from southern Hungary eastwards to Romania, Moldova, southern Ukraine, southwestern Russia and extreme western Kazakhstan. It also ranges southwards through the Balkans from Croatia (Lastavo Island and eastern parts of continental mainland [Ozimec 2005; Trocsanyi and Schafer, 2008]), Serbia, Montenegro, Macedonia (where it only occurs below 1,500m asl), Albania (where widespread), Greece (absent from the Peloponnese peninsula, but present on many islands including Andros, Tinos, Syros, Kythos, Kea, Serifos, Ikaria, Samos, Chios, Oinousses, Thasos, Samothraki and Limons), Bulgaria, and Turkey (Thrace and central and western Anatolia). Records from Jordan require confirmation and might refer to another species, since they are far outside the known range. This species ranges from sea level to 2,000m asl (Turkey).",It is generally a common species over most of its range.,"It is found in dry areas of open scrubland (macchia) and woodland, steppe and other grassland, rocky hillsides, semi-desert, overgrown areas, vineyards, olive groves, rural gardens, stone walls and ruins. In the North Caucasus it has been recorded from sand dune habitats. This species hibernates in large groups (R. Ajtic pers. comm.). In the Crimea, it emerges from hibernation at the end of March - beginning of April; in Kalmykia it emerges in the second part of March. Winter hibernation starts in middle of September - October (sometimes in first part of November). It is active during the day in spring, and in the hot part of summer it has two peaks of activity. Females lay eggs (6 - 18 eggs in the clutch) from middle of June to the beginning of July, with young appearing in the first part of September.","While there appear to be no major threats to the species, it is often killed by traffic while it is basking on roads. As with many other species it may be particularly vulnerable when it forms aggregations for hibernation. It may be persecuted by people, when they are accidentally revealed during hibernation.","This species is included into the Red Data Book of Kazakhstan (1996) - category 3, in the Red Data Books of Ukraine (1994) - category 2 and Moldavia (2001) as an Endangered species. It has been included in the ""Annotated list of taxa and populations required a special attention to their status in the wildlife"" (Appendix to the Red Data Book of Russian Federation, 2001). This species is listed on Annex III of the Bern Convention, Annex IV of the European Union Habitat and Species Directive, and is protected by national legislation in parts of its range. It is present in many protected areas.","Aram Agasyan, Aziz Avisi, Boris Tuniyev, Jelka Crnobrnja Isailovic, Petro Lymberakis, Claes Andrén, Dan Cogalniceanu, John Wilkinson, Natalia Ananjeva, Nazan Üzüm, Nikolai Orlov, Richard Podloucky, Sako Tuniyev, Uğur Kaya, Wolfgang Böhme, Petros Lymberakis, Rastko Ajtic, Varol Tok, Ishmail Ugurtas, Murat Sevinç, Pierre-André Crochet, Idriz Haxhiu, Bogoljub Sterijovski"
